state_name,district_name,block_name,state_code,district_code,block_code,total_shg_loan_amount
Andhra Pradesh,Parvathipuram Manyam,Makkuva,28,743,5643,7505000
Andhra Pradesh,Parvathipuram Manyam,Pachipenta,28,743,5647,20488000
Andhra Pradesh,Parvathipuram Manyam,Palakonda,28,743,5562,27955000
Andhra Pradesh,Parvathipuram Manyam,Parvathipuram,28,743,5648,19894000
Andhra Pradesh,Parvathipuram Manyam,Salur,28,743,5651,22470000
Andhra Pradesh,Parvathipuram Manyam,Seethampeta,28,743,5574,88613100
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,28,743,5652,11815000
Andhra Pradesh,Parvathipuram Manyam,Veeraghattam,28,743,5580,39397000
Andhra Pradesh,Prakasam,Ardhaveedu,28,517,5455,9059888
Andhra Pradesh,Prakasam,Bestavaripeta,28,517,5457,29506271
Andhra Pradesh,Prakasam,Chandra Sekhara Puram,28,517,5458,70427973
Andhra Pradesh,Prakasam,Chimakurthi,28,517,5459,16400083
Andhra Pradesh,Prakasam,Cumbum,28,517,5462,27292923
Andhra Pradesh,Prakasam,Darsi,28,517,5463,17091547
Andhra Pradesh,Prakasam,Donakonda,28,517,5464,25005000
Andhra Pradesh,Prakasam,Dornala,28,517,5465,19630855
Andhra Pradesh,Prakasam,Giddaluru,28,517,5466,22149493
Andhra Pradesh,Prakasam,Hanumanthuni Padu,28,517,5468,7952836
Andhra Pradesh,Prakasam,Kanigiri,28,517,5472,24993000
Andhra Pradesh,Prakasam,Komarolu,28,517,5474,17152712
Andhra Pradesh,Prakasam,Konakanamittla,28,517,5475,49572292
Andhra Pradesh,Prakasam,Kondapi,28,517,5476,12125000
Andhra Pradesh,Prakasam,Kotha Patnam,28,517,5478,50130000
Andhra Pradesh,Prakasam,Kurichedu,28,517,5479,37095616
Andhra Pradesh,Prakasam,Maddipadu,28,517,5481,69799864
Andhra Pradesh,Prakasam,Markapur,28,517,5482,85398221
Andhra Pradesh,Prakasam,Marripudi,28,517,5483,26378452
Andhra Pradesh,Prakasam,Mundlamuru,28,517,5485,65763000
Andhra Pradesh,Prakasam,Naguluppala Padu,28,517,5486,67910000
Andhra Pradesh,Prakasam,Ongole,28,517,5487,24605671
Andhra Pradesh,Prakasam,Pamur,28,517,5488,43039154
Andhra Pradesh,Prakasam,Peda Araveedu,28,517,5490,22933473
Andhra Pradesh,Prakasam,Pedacherlo Palle,28,517,5491,27716737
Andhra Pradesh,Prakasam,Podili,28,517,5492,15560000
Andhra Pradesh,Prakasam,Ponnaluru,28,517,5493,21005000
Andhra Pradesh,Prakasam,Pullalacheruvu,28,517,5494,30476063
Andhra Pradesh,Prakasam,Racherla,28,517,5495,31880287
Andhra Pradesh,Prakasam,Santhanuthala Padu,28,517,5497,115736679
Andhra Pradesh,Prakasam,Singarayakonda,28,517,5498,62478772
Andhra Pradesh,Prakasam,Tallur,28,517,5501,45282119
Andhra Pradesh,Prakasam,Tangutur,28,517,5499,76694315
Andhra Pradesh,Prakasam,Tarlupadu,28,517,5500,33564229
Andhra Pradesh,Prakasam,Tripuranthakam,28,517,5502,15147691
Andhra Pradesh,Prakasam,Veligandla,28,517,5504,24062837
Andhra Pradesh,Prakasam,Yerragondapalem,28,517,5508,36934630
Andhra Pradesh,Prakasam,Zarugumilli,28,517,5509,43161147
Andhra Pradesh,Sri Potti Sriramulu Nellore,Allur,28,515,5372,36260293
Andhra Pradesh,Sri Potti Sriramulu Nellore,Ananthasagaram,28,515,5373,30564059
Andhra Pradesh,Sri Potti Sriramulu Nellore,Anumasamudrampeta,28,515,5374,4590000
Andhra Pradesh,Sri Potti Sriramulu Nellore,Atmakur,28,515,5375,22204514
Andhra Pradesh,Sri Potti Sriramulu Nellore,Bogole,28,515,5377,54086020
Andhra Pradesh,Sri Potti Sriramulu Nellore,Butchireddipalem,28,515,5378,30388673
Andhra Pradesh,Sri Potti Sriramulu Nellore,Chejerla,28,515,5379,31100001
Andhra Pradesh,Sri Potti Sriramulu Nellore,Dagadarthi,28,515,5382,46695782
Andhra Pradesh,Sri Potti Sriramulu Nellore,Duttalur,28,515,5385,14984480
Andhra Pradesh,Sri Potti Sriramulu Nellore,Gudluru,28,515,5467,81660000
Andhra Pradesh,Sri Potti Sriramulu Nellore,Indukurpet,28,515,5387,55336598
Andhra Pradesh,Sri Potti Sriramulu Nellore,Jaladanki,28,515,5388,54229547
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kaligiri,28,515,5389,70785502
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kaluvoya,28,515,5390,24343740
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kandukur,28,515,5471,20108220
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali,28,515,5391,114828823
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur,28,515,5392,61280567
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,28,515,5393,10315000
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kovur,28,515,5395,67459446
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,28,515,5480,313909540
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,28,515,5396,28015677
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,28,515,5397,42211401
Andhra Pradesh,Sri Potti Sriramulu Nellore,Muthukur,28,515,5398,23779670
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,28,515,5400,8818000
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,28,515,5403,35829991
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,28,515,5404,31039209
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam,28,515,5405,44924673
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,28,515,5406,8167781
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,28,515,5408,21356756
Andhra Pradesh,Sri Potti Sriramulu Nellore,Thotapalligudur,28,515,5410,27431456
Andhra Pradesh,Sri Potti Sriramulu Nellore,Udayagiri,28,515,5411,15356862
Andhra Pradesh,Sri Potti Sriramulu Nellore,Ulavapadu,28,515,5503,24084000
Andhra Pradesh,Sri Potti Sriramulu Nellore,Varikuntapadu,28,515,5413,17143614
Andhra Pradesh,Sri Potti Sriramulu Nellore,Venkatachalam,28,515,5414,67177507
Andhra Pradesh,Sri Potti Sriramulu Nellore,Vidavalur,28,515,5416,70567335
Andhra Pradesh,Sri Potti Sriramulu Nellore,Vinjamur,28,515,5417,25925705
Andhra Pradesh,Sri Potti Sriramulu Nellore,Voletivari Palem,28,515,5506,24331767
Andhra Pradesh,Sri Sathya Sai,Agali,28,754,4686,60702228
Andhra Pradesh,Sri Sathya Sai,Amadagur,28,754,4687,25509486
Andhra Pradesh,Sri Sathya Sai,Amarapuram,28,754,4688,55473293
Andhra Pradesh,Sri Sathya Sai,Bathalapalle,28,754,4691,27644903
Andhra Pradesh,Sri Sathya Sai,Bukkapatnam,28,754,4695,12743783
Andhra Pradesh,Sri Sathya Sai,Chennekothapalle,28,754,4697,222641555
Andhra Pradesh,Sri Sathya Sai,Chilamathur,28,754,4698,37973314
Andhra Pradesh,Sri Sathya Sai,Dharmavaram,28,754,4700,144893000
Andhra Pradesh,Sri Sathya Sai,Gandlapenta,28,754,4701,14519229
Andhra Pradesh,Sri Sathya Sai,Gorantla,28,754,4704,46270288
Andhra Pradesh,Sri Sathya Sai,Gudibanda,28,754,4705,31792741
Andhra Pradesh,Sri Sathya Sai,Hindupur,28,754,4708,15719266
Andhra Pradesh,Sri Sathya Sai,Kadiri,28,754,4709,39025000
Andhra Pradesh,Sri Sathya Sai,Kanaganapalle,28,754,4712,22238382
Andhra Pradesh,Sri Sathya Sai,Kothacheruvu,28,754,4714,14950824
Andhra Pradesh,Sri Sathya Sai,Lepakshi,28,754,4717,23915000
Andhra Pradesh,Sri Sathya Sai,Madakasira,28,754,4718,35680243
Andhra Pradesh,Sri Sathya Sai,Mudigubba,28,754,4719,47146000
Andhra Pradesh,Sri Sathya Sai,Nallacheruvu,28,754,4720,42139439
Andhra Pradesh,Sri Sathya Sai,Nallamada,28,754,4721,26776175
Andhra Pradesh,Sri Sathya Sai,Nambulapulikunta,28,754,4722,37509064
Andhra Pradesh,Sri Sathya Sai,Obuladevarecheruvu,28,754,4724,22215000
Andhra Pradesh,Sri Sathya Sai,Parigi,28,754,4726,28265680
Andhra Pradesh,Sri Sathya Sai,Penukonda,28,754,4729,24369000
Andhra Pradesh,Sri Sathya Sai,Puttaparthi,28,754,4731,10822870
Andhra Pradesh,Sri Sathya Sai,Ramagiri,28,754,4732,28813222
Andhra Pradesh,Sri Sathya Sai,Roddam,28,754,4735,38015330
Andhra Pradesh,Sri Sathya Sai,Rolla,28,754,4736,13898378
Andhra Pradesh,Sri Sathya Sai,Somandepalle,28,754,4739,67938131
Andhra Pradesh,Sri Sathya Sai,Tadimarri,28,754,4740,23646915
Andhra Pradesh,Sri Sathya Sai,Talupula,28,754,4742,31695000
Andhra Pradesh,Sri Sathya Sai,Tanakal,28,754,4743,26729800
Andhra Pradesh,Srikakulam,Amadalavalasa,28,519,5543,22540000
Andhra Pradesh,Srikakulam,Burja,28,519,5545,21932770
Andhra Pradesh,Srikakulam,Etcherla,28,519,5546,28627000
Andhra Pradesh,Srikakulam,Ganguvarisigadam,28,519,5547,16450000
Andhra Pradesh,Srikakulam,Gara,28,519,5548,47742000
Andhra Pradesh,Srikakulam,Hiramandalam,28,519,5549,13085000
Andhra Pradesh,Srikakulam,Ichapuram,28,519,5550,19295000
Andhra Pradesh,Srikakulam,Jalumuru,28,519,5551,39374720
Andhra Pradesh,Srikakulam,Kanchili,28,519,5552,57090000
Andhra Pradesh,Srikakulam,Kaviti,28,519,5553,68700000
Andhra Pradesh,Srikakulam,Kotabommili,28,519,5554,17536000
Andhra Pradesh,Srikakulam,Kotturu,28,519,5555,29498000
Andhra Pradesh,Srikakulam,L.N Peta,28,519,5556,9057154
Andhra Pradesh,Srikakulam,Laveru,28,519,5557,34166224
Andhra Pradesh,Srikakulam,Mandasa,28,519,5558,53222000
Andhra Pradesh,Srikakulam,Meliaputti,28,519,5559,23135000
Andhra Pradesh,Srikakulam,Nandigam,28,519,5560,44562921
Andhra Pradesh,Srikakulam,Narasannapeta,28,519,5561,64076613
Andhra Pradesh,Srikakulam,Palasa,28,519,5563,26660110
Andhra Pradesh,Srikakulam,Pathapatnam,28,519,5564,33087000
Andhra Pradesh,Srikakulam,Polaki,28,519,5565,31875000
Andhra Pradesh,Srikakulam,Ponduru,28,519,5566,15984000
Andhra Pradesh,Srikakulam,Ranastalam,28,519,5568,19985000
Andhra Pradesh,Srikakulam,Santhabommali,28,519,5570,49400000
Andhra Pradesh,Srikakulam,Saravakota,28,519,5572,30775000
Andhra Pradesh,Srikakulam,Sarubujjili,28,519,5573,37924000
Andhra Pradesh,Srikakulam,Sompeta,28,519,5575,34729000
Andhra Pradesh,Srikakulam,Srikakulam,28,519,5576,15405000
Andhra Pradesh,Srikakulam,Tekkali,28,519,5577,29410000
Andhra Pradesh,Srikakulam,Vajrapukotturu,28,519,5578,90474736
Andhra Pradesh,Tirupati,Balayapalle,28,752,5376,32338118
Andhra Pradesh,Tirupati,Buchinadidu Khandriga,28,752,4752,28614000
Andhra Pradesh,Tirupati,Chandragiri,28,752,4753,67720000
Andhra Pradesh,Tirupati,Chillakur,28,752,5380,41265019
Andhra Pradesh,Tirupati,Chinnagottigallu,28,752,4754,14501000
Andhra Pradesh,Tirupati,Chittamur,28,752,5381,53393123
Andhra Pradesh,Tirupati,Dakkili,28,752,5383,40310872
Andhra Pradesh,Tirupati,Doravarisatram,28,752,5384,38080617
Andhra Pradesh,Tirupati,Gudur,28,752,5386,51143959
Andhra Pradesh,Tirupati,K.V.B.Puram,28,752,4763,34052000
Andhra Pradesh,Tirupati,Kota,28,752,5394,35083340
Andhra Pradesh,Tirupati,Nagalapuram,28,752,4772,78134400
Andhra Pradesh,Tirupati,Naidupeta,28,752,5399,29872612
Andhra Pradesh,Tirupati,Narayanavanam,28,752,4774,49085000
Andhra Pradesh,Tirupati,Ozili,28,752,5401,9021118
Andhra Pradesh,Tirupati,Pakala,28,752,4777,25087679
Andhra Pradesh,Tirupati,Pellakur,28,752,5402,40364650
Andhra Pradesh,Tirupati,Pitchatur,28,752,4785,18100000
Andhra Pradesh,Tirupati,Puttur,28,752,4789,22765000
Andhra Pradesh,Tirupati,Ramachandrapuram,28,752,4790,40865000
Andhra Pradesh,Tirupati,Renigunta,28,752,4793,174208026
Andhra Pradesh,Tirupati,Satyavedu,28,752,4796,58720000
Andhra Pradesh,Tirupati,Srikalahasti,28,752,4799,37815500
Andhra Pradesh,Tirupati,Sullurpeta,28,752,5407,37391382
Andhra Pradesh,Tirupati,Tada,28,752,5409,28433000
Andhra Pradesh,Tirupati,Thottambedu,28,752,4803,43000000
Andhra Pradesh,Tirupati,Tirupati (Rural),28,752,4804,134972000
Andhra Pradesh,Tirupati,Vadamalapeta,28,752,4806,23905000
Andhra Pradesh,Tirupati,Vakadu,28,752,5412,42063035
Andhra Pradesh,Tirupati,Varadaiahpalem,28,752,4808,36560000
Andhra Pradesh,Tirupati,Venkatagiri,28,752,5415,36387000
Andhra Pradesh,Tirupati,Yerpedu,28,752,4813,24120000
Andhra Pradesh,Tirupati,Yerravaripalem,28,752,4814,8570000
Andhra Pradesh,Visakhapatanam,Anandapuram,28,520,5583,21477000
Andhra Pradesh,Visakhapatanam,Bheemunipatnam,28,520,5586,16925000
Andhra Pradesh,Visakhapatanam,Padmanabham,28,520,5610,50325000
Andhra Pradesh,Visakhapatanam,Pendurthi,28,520,5615,34803089
Andhra Pradesh,Vizianagaram,Badangi,28,521,5623,23175000
Andhra Pradesh,Vizianagaram,Bhoghapuram,28,521,5625,17234252
Andhra Pradesh,Vizianagaram,Bobbili,28,521,5626,33102546
Andhra Pradesh,Vizianagaram,Bondapalle,28,521,5627,11046000
Andhra Pradesh,Vizianagaram,Cheepurupalle,28,521,5628,41183000
Andhra Pradesh,Vizianagaram,Dattirajeru,28,521,5629,16260000
Andhra Pradesh,Vizianagaram,Denkada,28,521,5630,25404000
Andhra Pradesh,Vizianagaram,Gajapathinagaram,28,521,5631,21765000
Andhra Pradesh,Vizianagaram,Gantyada,28,521,5632,31614000
Andhra Pradesh,Vizianagaram,Garividi,28,521,5633,9683000
Andhra Pradesh,Vizianagaram,Gurla,28,521,5636,11548000
Andhra Pradesh,Vizianagaram,Jami,28,521,5637,40980000
Andhra Pradesh,Vizianagaram,Kothavalasa,28,521,5640,27710000
Andhra Pradesh,Vizianagaram,Lakkavarapukota,28,521,5642,19162000
Andhra Pradesh,Vizianagaram,Mentada,28,521,5644,16983000
Andhra Pradesh,Vizianagaram,Merakamudidam,28,521,5645,29465000
Andhra Pradesh,Vizianagaram,Nellimarla,28,521,5646,19815000
Andhra Pradesh,Vizianagaram,Pusapatirega,28,521,5649,18530000
Andhra Pradesh,Vizianagaram,Rajam,28,521,5567,23120000
Andhra Pradesh,Vizianagaram,Ramabhadrapuram,28,521,5650,25101300
Andhra Pradesh,Vizianagaram,Regidi Amadalavalasa,28,521,5569,22695000
Andhra Pradesh,Vizianagaram,Santhakavati,28,521,5571,37014000
Andhra Pradesh,Vizianagaram,Srungavarapukota,28,521,5653,15388000
Andhra Pradesh,Vizianagaram,Therlam,28,521,5654,14570000
Andhra Pradesh,Vizianagaram,Vangara,28,521,5579,36920000
Andhra Pradesh,Vizianagaram,Vepada,28,521,5655,31191000
Andhra Pradesh,Vizianagaram,Vizianagaram,28,521,5656,18795000
Andhra Pradesh,West Godavari,Achanta,28,523,5707,32820000
Andhra Pradesh,West Godavari,Akividu,28,523,5708,49747000
Andhra Pradesh,West Godavari,Attili,28,523,5709,57139100
Andhra Pradesh,West Godavari,Bhimavaram,28,523,5711,95190500
Andhra Pradesh,West Godavari,Elamanchili,28,523,5718,121117000
Andhra Pradesh,West Godavari,Iragavaram,28,523,5722,42530000
Andhra Pradesh,West Godavari,Kalla,28,523,5725,87870000
Andhra Pradesh,West Godavari,Mogalthur,28,523,5730,25915000
Andhra Pradesh,West Godavari,Narsapur,28,523,5732,28790000
Andhra Pradesh,West Godavari,Palacole,28,523,5735,86936690
Andhra Pradesh,West Godavari,Palakoderu,28,523,5736,124435000
Andhra Pradesh,West Godavari,Pentapadu,28,523,5739,52383200
Andhra Pradesh,West Godavari,Penugonda,28,523,5740,45795000
Andhra Pradesh,West Godavari,Penumantra,28,523,5741,41900000
Andhra Pradesh,West Godavari,Poduru,28,523,5743,69420000
Andhra Pradesh,West Godavari,Tadepalligudem,28,523,5746,83130000
Andhra Pradesh,West Godavari,Tanuku,28,523,5747,56883500
Andhra Pradesh,West Godavari,Undi,28,523,5749,50535000
Andhra Pradesh,West Godavari,Veeravasaram,28,523,5752,86737000
Andhra Pradesh,Y.S.R.,Atlur,28,504,4815,10384100
Andhra Pradesh,Y.S.R.,B.Kodur,28,504,4816,15623116
Andhra Pradesh,Y.S.R.,Badvel,28,504,4817,11528000
Andhra Pradesh,Y.S.R.,Brahmamgarimatham.,28,504,4818,32550064
Andhra Pradesh,Y.S.R.,Chakrayapet,28,504,4819,6193879
Andhra Pradesh,Y.S.R.,Chapadu,28,504,4820,10925000
Andhra Pradesh,Y.S.R.,Chennur,28,504,4821,15022000
Andhra Pradesh,Y.S.R.,Chintakomma Dinne,28,504,4823,36526409
Andhra Pradesh,Y.S.R.,Duvvur,28,504,4825,9148620
Andhra Pradesh,Y.S.R.,Gopavaram,28,504,4827,11720540
Andhra Pradesh,Y.S.R.,Jammalamadugu,28,504,4828,7095193
Andhra Pradesh,Y.S.R.,Kalasapadu,28,504,4829,21647589
Andhra Pradesh,Y.S.R.,Kamalapuram,28,504,4830,26171314
Andhra Pradesh,Y.S.R.,Khajipet,28,504,4831,32149859
Andhra Pradesh,Y.S.R.,Kondapuram,28,504,4833,33745993
Andhra Pradesh,Y.S.R.,Lingala,28,504,4835,19020000
Andhra Pradesh,Y.S.R.,Muddanur,28,504,4836,14932728
Andhra Pradesh,Y.S.R.,Mydukur,28,504,4837,28780000
Andhra Pradesh,Y.S.R.,Mylavaram,28,504,4838,22132615
Andhra Pradesh,Y.S.R.,Peddamudium,28,504,4841,22850000
Andhra Pradesh,Y.S.R.,Pendlimarri,28,504,4843,45506686
Andhra Pradesh,Y.S.R.,Porumamilla,28,504,4844,25964629
Andhra Pradesh,Y.S.R.,Proddatur,28,504,4845,35419693
Andhra Pradesh,Y.S.R.,Pulivendla,28,504,4846,8300000
Andhra Pradesh,Y.S.R.,Rajupalem,28,504,4849,5786467
Andhra Pradesh,Y.S.R.,Sidhout,28,504,4853,26371000
Andhra Pradesh,Y.S.R.,Simhadripuram,28,504,4854,52519000
Andhra Pradesh,Y.S.R.,Sri Avadutha Kasinayana,28,504,4855,25583481
Andhra Pradesh,Y.S.R.,Thondur,28,504,4857,15602170
Andhra Pradesh,Y.S.R.,Vallur,28,504,4858,20500000
Andhra Pradesh,Y.S.R.,Veerapanayani Palle,28,504,4860,10129897
Andhra Pradesh,Y.S.R.,Vempalle,28,504,4861,25279462
Andhra Pradesh,Y.S.R.,Vemula,28,504,4862,13825000
Andhra Pradesh,Y.S.R.,Vontimitta,28,504,4863,29000723
Andhra Pradesh,Y.S.R.,Yerraguntla,28,504,4864,14870000
Arunachal Pradesh,East Siang,Mebo,12,232,2186,900000
Arunachal Pradesh,East Siang,Ruksin,12,232,7054,200000
Arunachal Pradesh,Leparada,Basar,12,724,2300,700000
Arunachal Pradesh,Lohit,Tezu,12,234,2214,700000
Arunachal Pradesh,Lower Dibang Valley,Roing,12,235,2222,2372500
Arunachal Pradesh,Lower Subansiri,Hong-Hari,12,236,2225,800000
Arunachal Pradesh,Lower Subansiri,Ziro-I,12,236,2233,300000
Arunachal Pradesh,Lower Subansiri,Ziro-Ii,12,236,2236,600000
Arunachal Pradesh,Namsai,Chowkham,12,678,7150,200000
Arunachal Pradesh,Namsai,Namsai,12,678,7149,1750000
Arunachal Pradesh,Papum Pare,Sagalee,12,237,2243,1000000
Arunachal Pradesh,Upper Siang,Jengging,12,240,7068,40000
Arunachal Pradesh,Upper Siang,Yingkiong,12,240,2272,220000
Arunachal Pradesh,Upper Subansiri,Daporijo,12,241,2276,1800000
Arunachal Pradesh,Upper Subansiri,Dumporijo,12,241,2278,400000
Arunachal Pradesh,Upper Subansiri,Puchi Geko,12,241,6802,100000
Arunachal Pradesh,West Siang,Along West,12,243,2299,400000
Assam,Bajali,Bajali,18,739,2489,20415000
Assam,Bajali,Bhabanipur,18,739,2491,11695000
Assam,Baksa,Barama,18,616,2676,4700000
Assam,Baksa,Baska,18,616,2679,5675000
Assam,Baksa,Dhamdhama,18,616,2681,5775000
Assam,Baksa,Jalah,18,616,2496,26353000
Assam,Barpeta,Barpeta,18,280,2490,29310000
Assam,Barpeta,Chakchaka,18,280,2492,9380000
Assam,Barpeta,Chenga,18,280,2493,7325000
Assam,Barpeta,Gobardhana,18,280,2494,54271071
Assam,Barpeta,Gomaphulbari,18,280,2495,23660000
Assam,Barpeta,Mandia,18,280,2497,24500000
Assam,Barpeta,Pakabetbari,18,280,2498,39290000
Assam,Barpeta,Ruposhi,18,280,2499,5676000
Assam,Barpeta,Sarukhetri,18,280,2500,31600000
Assam,Biswanath,Baghmara,18,705,2702,14906000
Assam,Biswanath,Behali,18,705,2704,15766000
Assam,Biswanath,Biswanath,18,705,2706,5442000
Assam,Biswanath,Chaiduar,18,705,2708,18907943
Assam,Biswanath,Naduar,18,705,2711,17195000
Assam,Biswanath,Pub Chaiduar,18,705,2712,36276860
Assam,Biswanath,Sakomatha,18,705,2714,12408000
Assam,Biswanath,Sootea,18,705,2715,7735000
Assam,Bongaigaon,Boitamari,18,281,2501,6160000
Assam,Bongaigaon,Dangtol,18,281,2503,25496162
Assam,Bongaigaon,Srijangram,18,281,2506,16430000
Assam,Bongaigaon,Tapattary,18,281,2507,4512000
Assam,Cachar,Banskandi,18,282,2508,2150000
Assam,Cachar,Barjalenga,18,282,2509,2465000
Assam,Cachar,Binnakandi,18,282,2510,230000
Assam,Cachar,Borkhola,18,282,2511,12110560
Assam,Cachar,Kalain,18,282,2512,693000
Assam,Cachar,Katigorah,18,282,2513,1125000
Assam,Cachar,Lakhipur,18,282,2514,905000
Assam,Cachar,Narsingpur,18,282,2515,1925000
Assam,Cachar,Palonghat,18,282,2516,580000
Assam,Cachar,Rajabazar,18,282,2517,3498000
Assam,Cachar,Salchapra,18,282,2518,1796000
Assam,Cachar,Silchar,18,282,2519,3737660
Assam,Cachar,Sonai,18,282,2520,3810000
Assam,Cachar,Tapang,18,282,2521,2210000
Assam,Cachar,Udharbond,18,282,2522,4988000
Assam,Charaideo,Lakuwa,18,708,2696,3257000
Assam,Charaideo,Mahmara,18,708,2700,4185000
Assam,Charaideo,Sapekhati,18,708,2698,26211000
Assam,Charaideo,Sonari,18,708,2701,4019700
Assam,Chirang,Borobazar,18,612,2502,39699148
Assam,Chirang,Manikpur,18,612,2504,18845000
Assam,Chirang,Sidli-Chirang,18,612,2505,22560000
Assam,Darrang,Bechimari,18,283,2523,6255000
Assam,Darrang,Dalgaon-Sialmari,18,283,2527,34063000
Assam,Darrang,Khoirabari,18,283,6553,2325000
Assam,Darrang,Pachim-Mangaldai,18,283,2535,18617000
Assam,Darrang,Pub-Mangaldai,18,283,2537,35337200
Assam,Darrang,Sipajhar,18,283,2540,42849000
Assam,Dhemaji,Bordoloni,18,284,2545,3489000
Assam,Dhemaji,Dhemaji,18,284,2546,25426000
Assam,Dhemaji,Machkhowa,18,284,2547,780000
Assam,Dhemaji,Murkongselek,18,284,2548,15965000
Assam,Dhemaji,Sissiborgaon,18,284,2544,37431000
Assam,Dhubri,Agomani,18,285,2549,26625000
Assam,Dhubri,Bilasipara,18,285,2550,7945000
Assam,Dhubri,Birshing-Jarua,18,285,2551,8555000
Assam,Dhubri,Chapar Salkocha,18,285,2552,19974000
Assam,Dhubri,Debitola,18,285,2553,12475000
Assam,Dhubri,Gauripur,18,285,2555,7861787
Assam,Dhubri,Golakganj,18,285,2556,725000
Assam,Dhubri,Mahamaya,18,285,2558,59125000
Assam,Dhubri,Nayeralga,18,285,2560,11010000
Assam,Dhubri,Rupshi,18,285,2561,11060000
Assam,Dibrugarh,Barbaruah,18,286,2563,4123659
Assam,Dibrugarh,Joypur,18,286,2564,22134471
Assam,Dibrugarh,Khowang,18,286,2565,23085000
Assam,Dibrugarh,Lahoal,18,286,2566,3794239
Assam,Dibrugarh,Panitola,18,286,2567,9571709
Assam,Dibrugarh,Tengakhat,18,286,2568,51957410
Assam,Dibrugarh,Tingkhong,18,286,2569,6938072
Assam,Dima Hasao,Diyang Valley,18,299,2688,6478000
Assam,Dima Hasao,Diyungbra,18,299,2689,700000
Assam,Dima Hasao,Harangajao,18,299,2690,974000
Assam,Dima Hasao,Jatinga Valley,18,299,2691,110000
Assam,Goalpara,Balijana,18,287,2570,6175000
Assam,Goalpara,Jaleswar,18,287,2571,12570000
Assam,Goalpara,Kharmuza,18,287,2572,1830000
Assam,Goalpara,Krishnai,18,287,2573,25675000
Assam,Goalpara,Kuchdhowa,18,287,2574,49511900
Assam,Goalpara,Lakhipur,18,287,2575,36071870
Assam,Goalpara,Matia,18,287,2576,30039197
Assam,Goalpara,Rongjuli,18,287,2577,2961700
Assam,Golaghat,Golaghat Central,18,288,2578,13569999
Assam,Golaghat,Golaghat East,18,288,2579,30396000
Assam,Golaghat,Golaghat North,18,288,2580,3070000
Assam,Golaghat,Golaghat South,18,288,2581,18545000
Assam,Golaghat,Golaghat West,18,288,2582,11669000
Assam,Golaghat,Gomariguri,18,288,2583,8720000
Assam,Golaghat,Kakodonga,18,288,2584,1815625
Assam,Golaghat,Morongi,18,288,2585,25405000
Assam,Hailakandi,Algapur,18,289,2586,5600000
Assam,Hailakandi,Hailakandi,18,289,2587,4236098
Assam,Hailakandi,Katlicherra,18,289,2588,1400000
Assam,Hailakandi,Lala,18,289,2589,13131909
Assam,Hailakandi,South Hailakandi,18,289,2590,2425000
Assam,Hojai,Binakandi,18,709,2659,23331500
Assam,Hojai,Dhalpukhuri,18,709,2660,13730000
Assam,Hojai,Jugijan,18,709,2662,16060000
Assam,Hojai,Lumding,18,709,2669,5050000
Assam,Hojai,Udali,18,709,2675,4220000
Assam,Jorhat,Jorhat,18,290,2591,11760000
Assam,Jorhat,Jorhat Central,18,290,2592,6320100
Assam,Jorhat,Jorhat East,18,290,2593,8031000
Assam,Jorhat,Kaliapani,18,290,2594,58550000
Assam,Jorhat,North West Jorhat,18,290,2596,25392868
Assam,Jorhat,Titabor,18,290,2597,36815000
Assam,Kamrup,Bezera,18,291,2599,29880094
Assam,Kamrup,Bihdia-Jajikona,18,291,2600,10686500
Assam,Kamrup,Boko,18,291,2601,16325000
Assam,Kamrup,Bongaon,18,291,2602,8060000
Assam,Kamrup,Chamaria,18,291,2603,30590000
Assam,Kamrup,Chayani,18,291,2605,4285500
Assam,Kamrup,Chaygaon,18,291,2606,2270000
Assam,Kamrup,Goroimari,18,291,2609,160000
Assam,Kamrup,Hajo,18,291,2610,5175000
Assam,Kamrup,Kamalpur,18,291,2611,6956746
