year,state_code,state_name,district_code,district_name,block_code,block_name,tot_expenditure,tot_mandays
2017-2021,21,Odisha,358,Kalahandi,3417,Kokasara,3287,42683492
2017-2021,21,Odisha,358,Kalahandi,3418,Lanjigarh,6568,48363537
2017-2021,21,Odisha,358,Kalahandi,3419,Madanpur    Rampur,6770,55002962
2017-2021,21,Odisha,358,Kalahandi,3420,Narala,3101,41004311
2017-2021,21,Odisha,358,Kalahandi,3421,Thuamul Ram Pur,5276,39348302
2017-2021,21,Odisha,359,Kandhamal,3422,Baliguda,4448,59088974
2017-2021,21,Odisha,359,Kandhamal,3423,Chakapad,3629,57146348
2017-2021,21,Odisha,359,Kandhamal,3424,Daringibadi,6849,90384516
2017-2021,21,Odisha,359,Kandhamal,3425,G.Udayagiri,2373,31088206
2017-2021,21,Odisha,359,Kandhamal,3426,K.Nuagan,3712,62564059
2017-2021,21,Odisha,359,Kandhamal,3427,Khajuripada,3823,52844630
2017-2021,21,Odisha,359,Kandhamal,3428,Kotagarh,3817,49985052
2017-2021,21,Odisha,359,Kandhamal,3429,Phiringia,7097,90398168
2017-2021,21,Odisha,359,Kandhamal,3430,Phulbani,3315,48669313
2017-2021,21,Odisha,359,Kandhamal,3431,Raikia,4348,50497558
2017-2021,21,Odisha,359,Kandhamal,3432,Tikabali,4193,61885653
2017-2021,21,Odisha,359,Kandhamal,3433,Tumudibandh,4828,70192393
2017-2021,21,Odisha,360,Kendrapara,3434,Aul,2858,22808630
2017-2021,21,Odisha,360,Kendrapara,3435,Derabish,2371,24543492
2017-2021,21,Odisha,360,Kendrapara,3436,Garadapur,1557,12273993
2017-2021,21,Odisha,360,Kendrapara,3437,Kendrapada,2231,20042461
2017-2021,21,Odisha,360,Kendrapara,3438,Mahakalapada,2988,29759958
2017-2021,21,Odisha,360,Kendrapara,3439,Marsaghai,1604,19714254
2017-2021,21,Odisha,360,Kendrapara,3440,Pattamundai,2473,31616735
2017-2021,21,Odisha,360,Kendrapara,3441,Rajkanika,2914,36954398
2017-2021,21,Odisha,360,Kendrapara,3442,Rajnagar,3040,39675782
2017-2021,21,Odisha,361,Kendujhar,3443,Anandapur,4524,49855850
2017-2021,21,Odisha,361,Kendujhar,3444,Bansapal,7933,81902458
2017-2021,21,Odisha,361,Kendujhar,3445,Champua,5086,56006425
2017-2021,21,Odisha,361,Kendujhar,3446,Ghasipura,4581,68501861
2017-2021,21,Odisha,361,Kendujhar,3447,Ghatgaon,7515,89002213
2017-2021,21,Odisha,361,Kendujhar,3448,Harichadanpur,6147,69963372
2017-2021,21,Odisha,361,Kendujhar,3449,Hatadihi,8314,152969896
2017-2021,21,Odisha,361,Kendujhar,3450,Jhumpura,6848,88292056
2017-2021,21,Odisha,361,Kendujhar,3451,Joda,2897,29413366
2017-2021,21,Odisha,361,Kendujhar,3452,Kendujhar Sadar,5350,68960538
2017-2021,21,Odisha,361,Kendujhar,3453,Patana,8069,84097379
2017-2021,21,Odisha,361,Kendujhar,3454,Saharapada,8569,86429292
2017-2021,21,Odisha,361,Kendujhar,3455,Telkoi,9987,116279598
2017-2021,21,Odisha,362,Khordha,3456,Balianta,859,5134494
2017-2021,21,Odisha,362,Khordha,3457,Balipatna,912,9113220
2017-2021,21,Odisha,362,Khordha,3458,Banapur,1993,27964476
2017-2021,21,Odisha,362,Khordha,3459,Begunia,1808,16766002
2017-2021,21,Odisha,362,Khordha,3460,Bhubaneswar,447,3856410
2017-2021,21,Odisha,362,Khordha,3461,Bolagarh,2060,21978898
2017-2021,21,Odisha,362,Khordha,3462,Chilika,1527,20976955
2017-2021,21,Odisha,362,Khordha,3463,Jatni,721,5450885
2017-2021,21,Odisha,362,Khordha,3464,Khordha,1410,12880916
2017-2021,21,Odisha,362,Khordha,3465,Tangi,1846,26027149
2017-2021,21,Odisha,363,Koraput,3466,Bandhugaon,3876,52933661
2017-2021,21,Odisha,363,Koraput,3467,Boipariguda,6447,88780738
2017-2021,21,Odisha,363,Koraput,3468,Borigumma,10584,103325649
2017-2021,21,Odisha,363,Koraput,3469,Dasamantapur,7725,104947051
2017-2021,21,Odisha,363,Koraput,3470,Jeypore,5337,59979448
2017-2021,21,Odisha,363,Koraput,3471,Koraput,4092,55791924
2017-2021,21,Odisha,363,Koraput,3472,Kotpad,4947,62871650
2017-2021,21,Odisha,363,Koraput,3473,Kundura,3952,50818587
2017-2021,21,Odisha,363,Koraput,3474,Lamtaput,6738,78139194
2017-2021,21,Odisha,363,Koraput,3475,Laxmipur,5620,71023770
2017-2021,21,Odisha,363,Koraput,3476,Nandapur,6396,89974150
2017-2021,21,Odisha,363,Koraput,3477,Narayan Patana,3652,48966553
2017-2021,21,Odisha,363,Koraput,3478,Pottangi,5216,67177676
2017-2021,21,Odisha,363,Koraput,3479,Semiliguda,4221,66342592
2017-2021,21,Odisha,364,Malkangiri,3480,Kalimela,3643,41131557
2017-2021,21,Odisha,364,Malkangiri,3481,Khairaput,2595,29044471
2017-2021,21,Odisha,364,Malkangiri,3482,Korukonda,3175,35793309
2017-2021,21,Odisha,364,Malkangiri,3483,Chitrakonda,1617,10041469
2017-2021,21,Odisha,364,Malkangiri,3484,Malkangiri,4612,51197671
2017-2021,21,Odisha,364,Malkangiri,3485,Mathili,3988,42419615
2017-2021,21,Odisha,364,Malkangiri,3486,Podia,1954,22218978
2017-2021,21,Odisha,365,Mayurbhanj,3487,Badasahi,5853,71170508
2017-2021,21,Odisha,365,Mayurbhanj,3488,Bahalda,6555,99319118
2017-2021,21,Odisha,365,Mayurbhanj,3489,Bangriposi,7327,93917134
2017-2021,21,Odisha,365,Mayurbhanj,3490,Baripada,4040,61904792
2017-2021,21,Odisha,365,Mayurbhanj,3491,Betnoti,5417,70342183
2017-2021,21,Odisha,365,Mayurbhanj,3492,Bijatala,9700,112939933
2017-2021,21,Odisha,365,Mayurbhanj,3493,Bisoi,3635,55768773
2017-2021,21,Odisha,365,Mayurbhanj,3494,Gopabandhunagar,4100,42985953
2017-2021,21,Odisha,365,Mayurbhanj,3495,Jamda,3057,42696651
2017-2021,21,Odisha,365,Mayurbhanj,3496,Joshipur,5460,58234126
2017-2021,21,Odisha,365,Mayurbhanj,3497,Kaptipada,13692,130593362
2017-2021,21,Odisha,365,Mayurbhanj,3498,Karanjia,5746,76823926
2017-2021,21,Odisha,365,Mayurbhanj,3499,Khunta,5397,75263306
2017-2021,21,Odisha,365,Mayurbhanj,3500,Kuliana,7606,101614649
2017-2021,21,Odisha,365,Mayurbhanj,3501,Kusumi,3652,48813051
2017-2021,21,Odisha,365,Mayurbhanj,3502,Morada,5937,74491187
2017-2021,21,Odisha,365,Mayurbhanj,3503,Rairangpur,4719,67005095
2017-2021,21,Odisha,365,Mayurbhanj,3504,Raruan,3377,44503699
2017-2021,21,Odisha,365,Mayurbhanj,3505,Rasgovindpur,3347,46123322
2017-2021,21,Odisha,365,Mayurbhanj,3506,Samakhunta,6577,82983205
2017-2021,21,Odisha,365,Mayurbhanj,3507,Saraskana,7044,95315523
2017-2021,21,Odisha,365,Mayurbhanj,3508,Sukruli,3383,48499344
2017-2021,21,Odisha,365,Mayurbhanj,3509,Suliapada,4998,65102904
2017-2021,21,Odisha,365,Mayurbhanj,3510,Thakurmunda,8182,83562070
2017-2021,21,Odisha,365,Mayurbhanj,3511,Tiring,2593,39493224
2017-2021,21,Odisha,365,Mayurbhanj,3512,Udala,5576,67845932
2017-2021,21,Odisha,366,Nabarangpur,3513,Chandahandi,2877,33032491
2017-2021,21,Odisha,366,Nabarangpur,3514,Dabugam,3423,35866715
2017-2021,21,Odisha,366,Nabarangpur,3515,Jhorigam,9031,93198954
2017-2021,21,Odisha,366,Nabarangpur,3516,Kosagumuda,7560,74230891
2017-2021,21,Odisha,366,Nabarangpur,3517,Nabarangpur,3259,39285422
2017-2021,21,Odisha,366,Nabarangpur,3518,Nandahandi,3160,25552858
2017-2021,21,Odisha,366,Nabarangpur,3519,Papadahandi,8828,88201928
2017-2021,21,Odisha,366,Nabarangpur,3520,Raighar,7054,64482203
2017-2021,21,Odisha,366,Nabarangpur,3521,Tentulikhunti,3795,48540614
2017-2021,21,Odisha,366,Nabarangpur,3522,Umerkote,9044,71951799
2017-2021,21,Odisha,367,Nayagarh,3523,Bhapur,7790,115886139
2017-2021,21,Odisha,367,Nayagarh,3524,Dasapalla,3222,58868737
2017-2021,21,Odisha,367,Nayagarh,3525,Gania,1143,15095180
2017-2021,21,Odisha,367,Nayagarh,3526,Khandapara,3405,60704963
2017-2021,21,Odisha,367,Nayagarh,3527,Nayagarh,3193,47578498
2017-2021,21,Odisha,367,Nayagarh,3528,Nuagaon,3651,63001027
2017-2021,21,Odisha,367,Nayagarh,3529,Odagaon,3185,50275087
2017-2021,21,Odisha,367,Nayagarh,3530,Ranapur,3202,52243189
2017-2021,21,Odisha,368,Nuapada,3531,Boden,4613,51703316
2017-2021,21,Odisha,368,Nuapada,3532,Khariar,4651,53473392
2017-2021,21,Odisha,368,Nuapada,3533,Komna,7390,68941730
2017-2021,21,Odisha,368,Nuapada,3534,Nuapada,6954,64481349
2017-2021,21,Odisha,368,Nuapada,3535,Sinapali,8319,59992731
2017-2021,21,Odisha,369,Puri,3536,Astaranga,1608,28522285
2017-2021,21,Odisha,369,Puri,3537,Brahmagiri,2692,34667284
2017-2021,21,Odisha,369,Puri,3538,Delanga,2136,31303190
2017-2021,21,Odisha,369,Puri,3539,Gop,2408,44158685
2017-2021,21,Odisha,369,Puri,3540,Kakat Pur,1002,15297501
2017-2021,21,Odisha,369,Puri,3541,Kanas,1585,24202010
2017-2021,21,Odisha,369,Puri,3542,Krushnaprasad,2162,35021986
2017-2021,21,Odisha,369,Puri,3543,Nimapada,1868,34953932
2017-2021,21,Odisha,369,Puri,3544,Pipili,1542,18017106
2017-2021,21,Odisha,369,Puri,3545,Sadar,1710,25080916
2017-2021,21,Odisha,369,Puri,3546,Satyabadi,1699,20392540
2017-2021,21,Odisha,370,Rayagada,3547,Bissamcuttack,6670,61123615
2017-2021,21,Odisha,370,Rayagada,3548,Chandrapur,3259,40645469
2017-2021,21,Odisha,370,Rayagada,3549,Gudari,5104,36150341
2017-2021,21,Odisha,370,Rayagada,3550,Gunupur,3939,31752962
2017-2021,21,Odisha,370,Rayagada,3551,Kalyansingpur,4054,37320719
2017-2021,21,Odisha,370,Rayagada,3552,Kasipur,11969,169111052
2017-2021,21,Odisha,370,Rayagada,3553,Kolnara,3091,31037229
2017-2021,21,Odisha,370,Rayagada,3554,Muniguda,6000,55730305
2017-2021,21,Odisha,370,Rayagada,3555,Padmapur,3225,27627774
2017-2021,21,Odisha,370,Rayagada,3556,Ramanaguda,3661,30998878
2017-2021,21,Odisha,370,Rayagada,3557,Rayagada,7830,75631911
2017-2021,21,Odisha,371,Sambalpur,3558,Bamra,3843,37131483
2017-2021,21,Odisha,371,Sambalpur,3559,Dhankauda,1891,30797684
2017-2021,21,Odisha,371,Sambalpur,3560,Jamankira,4814,59287452
2017-2021,21,Odisha,371,Sambalpur,3561,Jujomura,4241,47449234
2017-2021,21,Odisha,371,Sambalpur,3562,Kuchinda,3390,42220160
2017-2021,21,Odisha,371,Sambalpur,3563,Maneswar,2297,39959573
2017-2021,21,Odisha,371,Sambalpur,3564,Naktideul,2592,29764484
2017-2021,21,Odisha,371,Sambalpur,3565,Rairakhol,3043,39129663
2017-2021,21,Odisha,371,Sambalpur,3566,Rengali,2875,47857240
2017-2021,21,Odisha,372,Sonepur,3567,Binka,2371,38023485
2017-2021,21,Odisha,372,Sonepur,3568,Biramaharajpur,3484,48470108
2017-2021,21,Odisha,372,Sonepur,3569,Dunguripali,2338,27227754
2017-2021,21,Odisha,372,Sonepur,3570,Sonepur,2743,34061185
2017-2021,21,Odisha,372,Sonepur,3571,Tarbha,3432,50266543
2017-2021,21,Odisha,372,Sonepur,3572,Ullunda,3720,42740705
2017-2021,21,Odisha,373,Sundargarh,3573,Balisankara,6256,68066853
2017-2021,21,Odisha,373,Sundargarh,3574,Bargaon,4915,53654285
2017-2021,21,Odisha,373,Sundargarh,3575,Bisra,2977,43639680
2017-2021,21,Odisha,373,Sundargarh,3576,Bonaigarh,3592,45544650
2017-2021,21,Odisha,373,Sundargarh,3577,Gurundia,4153,51540718
2017-2021,21,Odisha,373,Sundargarh,3578,Hemgir,5036,67443806
2017-2021,21,Odisha,373,Sundargarh,3579,Koida,2532,25295753
2017-2021,21,Odisha,373,Sundargarh,3580,Kuarmunda,5794,67043661
2017-2021,21,Odisha,373,Sundargarh,3581,Kutra,4749,44643906
2017-2021,21,Odisha,373,Sundargarh,3582,Lahunipara,5750,65229962
2017-2021,21,Odisha,373,Sundargarh,3583,Lathikata,3786,46974885
2017-2021,21,Odisha,373,Sundargarh,3584,Lephripara,5316,74547682
2017-2021,21,Odisha,373,Sundargarh,3585,Nuagaon,6440,73750011
2017-2021,21,Odisha,373,Sundargarh,3586,Rajgangpur,5906,62461208
2017-2021,21,Odisha,373,Sundargarh,3587,Subdega,5652,64988257
2017-2021,21,Odisha,373,Sundargarh,3588,Sundargarh,6141,68807805
2017-2021,21,Odisha,373,Sundargarh,3589,Tangarpali,5832,69743827
2017-2021,22,Chhattisgarh,643,Kondagaon,3590,Baderajpur,5451,106074775
2017-2021,22,Chhattisgarh,374,Bastar,3591,Bakawand,5375,96149554
2017-2021,22,Chhattisgarh,374,Bastar,3592,Bastanar,2384,34163555
2017-2021,22,Chhattisgarh,374,Bastar,3593,Bastar,4631,76213961
2017-2021,22,Chhattisgarh,374,Bastar,3594,Darbha,2179,37535522
2017-2021,22,Chhattisgarh,374,Bastar,3595,Jagdalpur,3457,58956587
2017-2021,22,Chhattisgarh,643,Kondagaon,3596,Keshkal,5496,107419216
2017-2021,22,Chhattisgarh,643,Kondagaon,3597,Kondagaon,6051,89505954
2017-2021,22,Chhattisgarh,374,Bastar,3598,Lohandiguda,2588,42874561
2017-2021,22,Chhattisgarh,643,Kondagaon,3599,Makdi,3870,72330210
2017-2021,22,Chhattisgarh,637,Narayanpur,3600,Narayanpur,5129,86077505
2017-2021,22,Chhattisgarh,637,Narayanpur,3601,Orchha(Abhujmad),1164,17581726
2017-2021,22,Chhattisgarh,643,Kondagaon,3602,Pharasgaon,4706,100148203
2017-2021,22,Chhattisgarh,374,Bastar,3603,Tokapal,3016,47305544
2017-2021,22,Chhattisgarh,375,Bilaspur,3604,Belha,12462,200278382
2017-2021,22,Chhattisgarh,734,Gaurella Pendra Marwahi,3605,Gaurella-1,7255,103309499
2017-2021,22,Chhattisgarh,734,Gaurella Pendra Marwahi,3606,Gaurella-2,9661,141650212
2017-2021,22,Chhattisgarh,375,Bilaspur,3607,Kota,10516,224889493
2017-2021,22,Chhattisgarh,647,Mungeli,3608,Lormi,9468,191433745
2017-2021,22,Chhattisgarh,734,Gaurella Pendra Marwahi,3609,Marwahi,12220,194102969
2017-2021,22,Chhattisgarh,375,Bilaspur,3610,Masturi,12429,198252359
2017-2021,22,Chhattisgarh,647,Mungeli,3611,Mungeli,10854,239507954
2017-2021,22,Chhattisgarh,647,Mungeli,3612,Pathariya,9468,189425169
2017-2021,22,Chhattisgarh,375,Bilaspur,3613,Takhatpur,10709,188945559
2017-2021,22,Chhattisgarh,636,Bijapur,3614,Bhairamgarh,4458,34611998
2017-2021,22,Chhattisgarh,636,Bijapur,3615,Bhopal Patnam,3276,34713506
2017-2021,22,Chhattisgarh,636,Bijapur,3616,Bijapur,4000,24453493
2017-2021,22,Chhattisgarh,642,Sukma,3617,Chhindgarh,12409,213245214
2017-2021,22,Chhattisgarh,376,Dakshin Bastar Dantewada,3618,Dantewada,3547,61936548
2017-2021,22,Chhattisgarh,376,Dakshin Bastar Dantewada,3619,Geedam,4150,83471258
2017-2021,22,Chhattisgarh,376,Dakshin Bastar Dantewada,3620,Katekalyan,2808,58487240
2017-2021,22,Chhattisgarh,642,Sukma,3621,Konta,5847,125122675
2017-2021,22,Chhattisgarh,376,Dakshin Bastar Dantewada,3622,Kuwakonda,2039,35309399
2017-2021,22,Chhattisgarh,642,Sukma,3623,Sukma,8141,181303203
2017-2021,22,Chhattisgarh,636,Bijapur,3624,Usoor,3446,53041274
2017-2021,22,Chhattisgarh,377,Dhamtari,3625,Dhamtari,12054,244180506
2017-2021,22,Chhattisgarh,377,Dhamtari,3626,Kurud,16176,299098756
2017-2021,22,Chhattisgarh,377,Dhamtari,3627,Magarlod,12334,259647268
2017-2021,22,Chhattisgarh,377,Dhamtari,3628,Nagari,15494,283204104
2017-2021,22,Chhattisgarh,646,Balod,3629,Balod,7110,141528985
2017-2021,22,Chhattisgarh,650,Bemetara,3630,Bemetara,8358,161409682
2017-2021,22,Chhattisgarh,650,Bemetara,3631,Berla,7357,183274520
2017-2021,22,Chhattisgarh,378,Durg,3632,Dhamdha,9647,167877507
2017-2021,22,Chhattisgarh,646,Balod,3633,Dondi,11604,226150136
2017-2021,22,Chhattisgarh,646,Balod,3634,Dondilohara,16759,344336141
2017-2021,22,Chhattisgarh,378,Durg,3635,Durg,10345,188407715
2017-2021,22,Chhattisgarh,646,Balod,3636,Gunderdehi,12188,232152212
2017-2021,22,Chhattisgarh,646,Balod,3637,Gurur,12249,211246524
2017-2021,22,Chhattisgarh,650,Bemetara,3638,Nawagarh,7046,159119878
2017-2021,22,Chhattisgarh,378,Durg,3639,Patan,13150,235602464
2017-2021,22,Chhattisgarh,650,Bemetara,3640,Saja,7051,157087727
2017-2021,22,Chhattisgarh,379,Janjgir-Champa,3641,Akaltara,4919,90477018
2017-2021,22,Chhattisgarh,379,Janjgir-Champa,3642,Bahmindih,4091,75501940
2017-2021,22,Chhattisgarh,379,Janjgir-Champa,3643,Balauda,5697,130289326
2017-2021,22,Chhattisgarh,379,Janjgir-Champa,3644,Dabhara,6617,104466389
2017-2021,22,Chhattisgarh,379,Janjgir-Champa,3645,Jaijaipur,4991,68591563
2017-2021,22,Chhattisgarh,379,Janjgir-Champa,3646,Malkharauda,6858,114943577
2017-2021,22,Chhattisgarh,379,Janjgir-Champa,3647,Nawagarh,6772,110242760
2017-2021,22,Chhattisgarh,379,Janjgir-Champa,3648,Pamgarh,6294,109083877
2017-2021,22,Chhattisgarh,379,Janjgir-Champa,3649,Sakti,6285,98539419
2017-2021,22,Chhattisgarh,380,Jashpur,3650,Bagicha,11230,201495062
2017-2021,22,Chhattisgarh,380,Jashpur,3651,Duldula,3828,68704731
2017-2021,22,Chhattisgarh,380,Jashpur,3652,Jashpur,3755,71267418
2017-2021,22,Chhattisgarh,380,Jashpur,3653,Kansabel,5491,107072618
2017-2021,22,Chhattisgarh,380,Jashpur,3654,Kunkuri,5759,114220085
2017-2021,22,Chhattisgarh,380,Jashpur,3655,Manora,3384,49192815
2017-2021,22,Chhattisgarh,380,Jashpur,3656,Patthalgaon,5570,106425621
2017-2021,22,Chhattisgarh,380,Jashpur,3657,Pharsabahar,5311,105623998
2017-2021,22,Chhattisgarh,381,Kanker,3658,Antagarh,4175,83907326
2017-2021,22,Chhattisgarh,381,Kanker,3659,Bhanupratappur,7602,159441137
2017-2021,22,Chhattisgarh,381,Kanker,3660,Charama,8537,173377544
2017-2021,22,Chhattisgarh,381,Kanker,3661,Durgukondal,5167,94284349
2017-2021,22,Chhattisgarh,381,Kanker,3662,Kanker,8307,178213630
2017-2021,22,Chhattisgarh,381,Kanker,3663,Koilebeda,6894,136083973
2017-2021,22,Chhattisgarh,381,Kanker,3664,Narharpur,12369,279776785
2017-2021,22,Chhattisgarh,382,Kabeerdham,3665,Bodla,22910,454161987
2017-2021,22,Chhattisgarh,382,Kabeerdham,3666,Kawardha,10465,216231094
2017-2021,22,Chhattisgarh,382,Kabeerdham,3667,Pandariya,14521,324534398
2017-2021,22,Chhattisgarh,382,Kabeerdham,3668,S.Lohara,13021,243779207
2017-2021,22,Chhattisgarh,383,Korba,3669,Kartala,4920,105527387
2017-2021,22,Chhattisgarh,383,Korba,3670,Katghora,2651,58713568
2017-2021,22,Chhattisgarh,383,Korba,3671,Korba,5639,107757758
2017-2021,22,Chhattisgarh,383,Korba,3672,Pali,9934,195081540
2017-2021,22,Chhattisgarh,383,Korba,3673,Podi Uparoda,11494,201515947
2017-2021,22,Chhattisgarh,384,Korea,3675,Bharatpur,10638,207158499
2017-2021,22,Chhattisgarh,384,Korea,3676,Khadgawana,15725,306720841
2017-2021,22,Chhattisgarh,384,Korea,3677,Manendragarh,8052,162942509
2017-2021,22,Chhattisgarh,384,Korea,3678,Sonhat,7939,140424526
2017-2021,22,Chhattisgarh,385,Mahasamund,3679,Bagbahara,11218,234296211
2017-2021,22,Chhattisgarh,385,Mahasamund,3680,Basna,8056,181820993
2017-2021,22,Chhattisgarh,385,Mahasamund,3681,Mahasamund,10297,216067674
2017-2021,22,Chhattisgarh,385,Mahasamund,3682,Pithora,11042,220976883
2017-2021,22,Chhattisgarh,385,Mahasamund,3683,Saraipali,9500,238988765
2017-2021,22,Chhattisgarh,386,Raigarh,3684,Baramkela,4750,103410874
2017-2021,22,Chhattisgarh,386,Raigarh,3685,Dharamjaigarh,6271,119296923
2017-2021,22,Chhattisgarh,386,Raigarh,3686,Ghargoda,2587,48760348
2017-2021,22,Chhattisgarh,386,Raigarh,3687,Kharsia,3643,63919288
2017-2021,22,Chhattisgarh,386,Raigarh,3688,Lailunga,4847,58517835
2017-2021,22,Chhattisgarh,386,Raigarh,3689,Pusore,5904,93925688
2017-2021,22,Chhattisgarh,386,Raigarh,3690,Raigarh,3130,66683284
2017-2021,22,Chhattisgarh,386,Raigarh,3691,Sarangarh,8747,181405784
2017-2021,22,Chhattisgarh,386,Raigarh,3692,Tamnar,1903,29822750
2017-2021,22,Chhattisgarh,387,Raipur,3693,Abhanpur,10330,186913542
2017-2021,22,Chhattisgarh,387,Raipur,3694,Arang,14478,249483344
2017-2021,22,Chhattisgarh,644,Baloda Bazar,3695,Baloda Bazar,7896,181111485
2017-2021,22,Chhattisgarh,644,Baloda Bazar,3696,Bhatapara,8843,177759624
2017-2021,22,Chhattisgarh,644,Baloda Bazar,3697,Bilaigarh,13347,279813645
2017-2021,22,Chhattisgarh,645,Gariyaband,3698,Chhurra,10709,237642888
2017-2021,22,Chhattisgarh,645,Gariyaband,3699,Deobhog,8568,159820949
2017-2021,22,Chhattisgarh,387,Raipur,3700,Dharsiwa,4597,87376555
2017-2021,22,Chhattisgarh,645,Gariyaband,3701,Fingeshwar,10000,221415092
2017-2021,22,Chhattisgarh,645,Gariyaband,3702,Gariyaband,9545,213877493
2017-2021,22,Chhattisgarh,644,Baloda Bazar,3703,Kasdol,13384,254228225
2017-2021,22,Chhattisgarh,645,Gariyaband,3704,Mainpur,10961,217047833
2017-2021,22,Chhattisgarh,644,Baloda Bazar,3705,Palari,9093,195656252
2017-2021,22,Chhattisgarh,644,Baloda Bazar,3706,Simga,10243,235840522
2017-2021,22,Chhattisgarh,387,Raipur,3707,Tilda,11793,183617664
2017-2021,22,Chhattisgarh,388,Rajnandgaon,3708,A. Chowki,11646,258600025
2017-2021,22,Chhattisgarh,388,Rajnandgaon,3709,Chhuikhadan,19594,400531019
2017-2021,22,Chhattisgarh,388,Rajnandgaon,3710,Chhuria,18945,425885061
2017-2021,22,Chhattisgarh,388,Rajnandgaon,3711,Dongargaon,8272,173185697
2017-2021,22,Chhattisgarh,388,Rajnandgaon,3712,Dongargarh,14871,285841795
2017-2021,22,Chhattisgarh,388,Rajnandgaon,3713,Khairagarh,14442,302895617
2017-2021,22,Chhattisgarh,388,Rajnandgaon,3714,Manpur,11050,221591211
2017-2021,22,Chhattisgarh,388,Rajnandgaon,3715,Mohla,10333,221643261
2017-2021,22,Chhattisgarh,388,Rajnandgaon,3716,Rajnandgaon,11734,280076199
2017-2021,22,Chhattisgarh,389,Surguja,3717,Ambikapur,6730,135540125
2017-2021,22,Chhattisgarh,649,Balrampur,3718,Balrampur-Ramanujganj,6867,68381703
2017-2021,22,Chhattisgarh,389,Surguja,3719,Batauli,3647,61699862
2017-2021,22,Chhattisgarh,648,Surajpur,3720,Bhaiyathan,13428,268119316
2017-2021,22,Chhattisgarh,649,Balrampur,3721,Kusami,5717,57211780
2017-2021,22,Chhattisgarh,389,Surguja,3722,Lakhanpur,5449,110582547
2017-2021,22,Chhattisgarh,389,Surguja,3723,Lundra,6015,118449671
2017-2021,22,Chhattisgarh,389,Surguja,3724,Mainpat,3398,63528969
2017-2021,22,Chhattisgarh,648,Surajpur,3725,Odagi,11315,228512425
2017-2021,22,Chhattisgarh,648,Surajpur,3726,Pratappur,15329,318099589
2017-2021,22,Chhattisgarh,648,Surajpur,3727,Premnagar,8918,172893094
2017-2021,22,Chhattisgarh,649,Balrampur,3728,Rajpur,5252,45397729
2017-2021,22,Chhattisgarh,648,Surajpur,3729,Ramanujnagar,12700,252713818
2017-2021,22,Chhattisgarh,649,Balrampur,3730,Ramchandrapur,11484,131653195
2017-2021,22,Chhattisgarh,649,Balrampur,3731,Shankargarh,6420,71982002
2017-2021,22,Chhattisgarh,389,Surguja,3732,Sitapur,5268,92883855
2017-2021,22,Chhattisgarh,648,Surajpur,3733,Surajpur,11673,225263628
2017-2021,22,Chhattisgarh,389,Surguja,3734,Udaipur,4762,93338593
2017-2021,22,Chhattisgarh,649,Balrampur,3735,Wadrafnagar,9264,95952253
2017-2021,23,Madhya Pradesh,390,Anuppur,3736,Anuppur,5991,114083052
2017-2021,23,Madhya Pradesh,390,Anuppur,3737,Jaithari,13671,226586278
2017-2021,23,Madhya Pradesh,390,Anuppur,3738,Kotma,4512,88079541
2017-2021,23,Madhya Pradesh,390,Anuppur,3739,Pushprajgarh,19180,349031991
2017-2021,23,Madhya Pradesh,391,Ashoknagar,3740,Ashoknagar,13740,171384749
2017-2021,23,Madhya Pradesh,391,Ashoknagar,3741,Chanderi,4665,66354836
2017-2021,23,Madhya Pradesh,391,Ashoknagar,3742,Isagarh,5746,76141472
2017-2021,23,Madhya Pradesh,391,Ashoknagar,3743,Mungaoli,6639,106200815
2017-2021,23,Madhya Pradesh,392,Balaghat,3744,Baihar,8153,130345766
2017-2021,23,Madhya Pradesh,392,Balaghat,3745,Balaghat,6735,123351867
2017-2021,23,Madhya Pradesh,392,Balaghat,3746,Birsa,14300,208108721
2017-2021,23,Madhya Pradesh,392,Balaghat,3747,Katangi,10535,150617733
2017-2021,23,Madhya Pradesh,392,Balaghat,3748,Khairlanji,10981,170672393
2017-2021,23,Madhya Pradesh,392,Balaghat,3749,Kirnapur,7217,134929413
2017-2021,23,Madhya Pradesh,392,Balaghat,3750,Lalbarra,16268,282403052
2017-2021,23,Madhya Pradesh,392,Balaghat,3751,Lanji,7263,140669242
2017-2021,23,Madhya Pradesh,392,Balaghat,3752,Paraswada,9312,156283219
2017-2021,23,Madhya Pradesh,392,Balaghat,3753,Waraseoni,11551,175300232
2017-2021,23,Madhya Pradesh,393,Barwani,3754,Barwani,3805,67318046
2017-2021,23,Madhya Pradesh,393,Barwani,3755,Newali,2416,44747971
2017-2021,23,Madhya Pradesh,393,Barwani,3756,Pansemal,4882,84236810
2017-2021,23,Madhya Pradesh,393,Barwani,3757,Pati,11741,201155533
2017-2021,23,Madhya Pradesh,393,Barwani,3758,Rajpur,4798,85616656
2017-2021,23,Madhya Pradesh,393,Barwani,3759,Sendhawa,7131,120189018
