as_on,state_name,state_code,district_name,district_code,block_name,block_code,sc_population,st_population,gen_population
01-04-2021,Andhra Pradesh,28,Krishna,510,Thotlavalluru,5140,13038,889,28887
01-04-2021,Andhra Pradesh,28,Krishna,510,Tiruvuru,5141,16057,1375,24769
01-04-2021,Andhra Pradesh,28,Krishna,510,Unguturu,5142,14647,1157,43251
01-04-2021,Andhra Pradesh,28,Krishna,510,Vatsavai,5143,20834,3462,43238
01-04-2021,Andhra Pradesh,28,Krishna,510,Veerullapadu,5144,20700,1786,30889
01-04-2021,Andhra Pradesh,28,Krishna,510,Vijayawada-R,5145,24228,3291,109987
01-04-2021,Andhra Pradesh,28,Krishna,510,Vissannapeta,5147,17879,4866,40939
01-04-2021,Andhra Pradesh,28,Krishna,510,Vuyyuru,5148,13230,1308,26613
01-04-2021,Andhra Pradesh,28,Kurnool,511,Adoni,5149,17235,439,91078
01-04-2021,Andhra Pradesh,28,Kurnool,511,Allagadda,5150,7128,1989,30369
01-04-2021,Andhra Pradesh,28,Kurnool,511,Alur,5151,13931,1223,46418
01-04-2021,Andhra Pradesh,28,Kurnool,511,Aspari,5152,13270,254,58066
01-04-2021,Andhra Pradesh,28,Kurnool,511,Atmakur,5153,15056,4995,40543
01-04-2021,Andhra Pradesh,28,Kurnool,511,Banaganapalli,5154,18657,4887,86563
01-04-2021,Andhra Pradesh,28,Kurnool,511,Bandi Atmakur,5155,10681,2439,40085
01-04-2021,Andhra Pradesh,28,Kurnool,511,Bethamcherla,5156,10266,1582,41681
01-04-2021,Andhra Pradesh,28,Kurnool,511,C.Belagal,5157,17880,145,44243
01-04-2021,Andhra Pradesh,28,Kurnool,511,Chagalamarri,5158,10543,2504,45301
01-04-2021,Andhra Pradesh,28,Kurnool,511,Chippagiri,5159,4717,103,28855
01-04-2021,Andhra Pradesh,28,Kurnool,511,Devanakonda,5160,13391,766,62685
01-04-2021,Andhra Pradesh,28,Kurnool,511,Dhone,5161,11507,1272,50041
01-04-2021,Andhra Pradesh,28,Kurnool,511,Dornipadu,5162,7452,166,21564
01-04-2021,Andhra Pradesh,28,Kurnool,511,Gadivemula,5163,7454,1826,37738
01-04-2021,Andhra Pradesh,28,Kurnool,511,Gonegandla,5164,19033,397,59570
01-04-2021,Andhra Pradesh,28,Kurnool,511,Gospadu,5165,12143,282,32389
01-04-2021,Andhra Pradesh,28,Kurnool,511,Gudur,5166,6019,58,20084
01-04-2021,Andhra Pradesh,28,Kurnool,511,Halaharvi,5167,4917,189,38948
01-04-2021,Andhra Pradesh,28,Kurnool,511,Holagunda,5168,5483,2089,46007
01-04-2021,Andhra Pradesh,28,Kurnool,511,Jupadubunglow,5169,11453,393,26654
01-04-2021,Andhra Pradesh,28,Kurnool,511,Kallur,5170,9834,855,38636
01-04-2021,Andhra Pradesh,28,Kurnool,511,Kodumur,5171,12481,198,68591
01-04-2021,Andhra Pradesh,28,Kurnool,511,Koilakuntla,5172,10949,951,41325
01-04-2021,Andhra Pradesh,28,Kurnool,511,Kolimigundla,5173,11457,1144,46074
01-04-2021,Andhra Pradesh,28,Kurnool,511,Kosigi,5174,10182,150,70310
01-04-2021,Andhra Pradesh,28,Kurnool,511,Kothapalli,5175,8548,2532,22946
01-04-2021,Andhra Pradesh,28,Kurnool,511,Kowthalam,5176,11623,878,78009
01-04-2021,Andhra Pradesh,28,Kurnool,511,Krishnagiri,5177,9847,1092,39500
01-04-2021,Andhra Pradesh,28,Kurnool,511,Kurnool,5178,22174,1827,55876
01-04-2021,Andhra Pradesh,28,Kurnool,511,Maddikera,5179,4535,661,34140
01-04-2021,Andhra Pradesh,28,Kurnool,511,Mahanandi,5180,8072,2163,31686
01-04-2021,Andhra Pradesh,28,Kurnool,511,Mantralayam,5181,10916,1901,54763
01-04-2021,Andhra Pradesh,28,Kurnool,511,Midthur,5182,10741,57,34649
01-04-2021,Andhra Pradesh,28,Kurnool,511,Nandavaram,5183,13219,98,54969
01-04-2021,Andhra Pradesh,28,Kurnool,511,Nandikotkur,5184,10527,501,28760
01-04-2021,Andhra Pradesh,28,Kurnool,511,Nandyal,5185,12817,379,43849
01-04-2021,Andhra Pradesh,28,Kurnool,511,Orvakal,5186,11666,1320,50091
01-04-2021,Andhra Pradesh,28,Kurnool,511,Owk,5187,11700,3733,40004
01-04-2021,Andhra Pradesh,28,Kurnool,511,Pagidyala,5188,11729,308,25907
01-04-2021,Andhra Pradesh,28,Kurnool,511,Pamulapadu,5189,13792,2320,28769
01-04-2021,Andhra Pradesh,28,Kurnool,511,Panyam,5190,10596,2757,42928
01-04-2021,Andhra Pradesh,28,Kurnool,511,Pathikonda,5191,9979,3755,59863
01-04-2021,Andhra Pradesh,28,Kurnool,511,Peapully,5192,10501,2805,63713
01-04-2021,Andhra Pradesh,28,Kurnool,511,Peddakadubur,5193,9954,73,60070
01-04-2021,Andhra Pradesh,28,Kurnool,511,Rudravaram,5194,13156,1604,37799
01-04-2021,Andhra Pradesh,28,Kurnool,511,Sanjamala,5195,8769,675,31560
01-04-2021,Andhra Pradesh,28,Kurnool,511,Sirvel,5196,12267,1163,49175
01-04-2021,Andhra Pradesh,28,Kurnool,511,Srisailam,5197,1822,1913,15877
01-04-2021,Andhra Pradesh,28,Kurnool,511,Tuggali,5198,9574,5416,48782
01-04-2021,Andhra Pradesh,28,Kurnool,511,Uyyalawada,5199,7164,54,23468
01-04-2021,Andhra Pradesh,28,Kurnool,511,Veldurthy,5200,12614,602,54361
01-04-2021,Andhra Pradesh,28,Kurnool,511,Velgode,5201,10548,1317,40832
01-04-2021,Andhra Pradesh,28,Kurnool,511,Yemmiganur,5202,14028,89,79698
01-04-2021,Andhra Pradesh,28,Prakasam,517,Addanki,5454,16597,2217,34459
01-04-2021,Andhra Pradesh,28,Prakasam,517,Ardhaveedu,5455,8028,3353,30867
01-04-2021,Andhra Pradesh,28,Prakasam,517,Ballikurava,5456,13858,2607,40981
01-04-2021,Andhra Pradesh,28,Prakasam,517,Bestavaripeta,5457,10307,644,49609
01-04-2021,Andhra Pradesh,28,Prakasam,517,C.S.Puram,5458,9689,1195,43465
01-04-2021,Andhra Pradesh,28,Prakasam,517,Chimakurthy,5459,18499,1236,33616
01-04-2021,Andhra Pradesh,28,Prakasam,517,Chinaganjam,5460,7275,2532,34502
01-04-2021,Andhra Pradesh,28,Prakasam,517,Chirala,5461,11431,4422,77106
01-04-2021,Andhra Pradesh,28,Prakasam,517,Cumbum,5462,5710,565,46786
01-04-2021,Andhra Pradesh,28,Prakasam,517,Darsi,5463,18384,4827,71705
01-04-2021,Andhra Pradesh,28,Prakasam,517,Donakonda,5464,12925,483,38728
01-04-2021,Andhra Pradesh,28,Prakasam,517,Dornala,5465,9746,10519,29446
01-04-2021,Andhra Pradesh,28,Prakasam,517,Eddanapudi,5507,10931,739,22245
01-04-2021,Andhra Pradesh,28,Prakasam,517,Giddalur,5466,9005,3772,39249
01-04-2021,Andhra Pradesh,28,Prakasam,517,Gudluru,5467,14703,5781,30490
01-04-2021,Andhra Pradesh,28,Prakasam,517,Hanumanthunipadu,5468,9150,320,27600
01-04-2021,Andhra Pradesh,28,Prakasam,517,Inkollu,5469,14791,2058,37012
01-04-2021,Andhra Pradesh,28,Prakasam,517,J.Pangulur,5470,12337,2009,34571
01-04-2021,Andhra Pradesh,28,Prakasam,517,Kandukuru,5471,10543,2231,29041
01-04-2021,Andhra Pradesh,28,Prakasam,517,Kanigiri,5472,13507,1145,35028
01-04-2021,Andhra Pradesh,28,Prakasam,517,Karamchedu,5473,9638,1325,31207
01-04-2021,Andhra Pradesh,28,Prakasam,517,Komarole,5474,6823,169,32701
01-04-2021,Andhra Pradesh,28,Prakasam,517,Konakanamitta,5475,12446,598,43450
01-04-2021,Andhra Pradesh,28,Prakasam,517,Kondepi,5476,15782,1133,35080
01-04-2021,Andhra Pradesh,28,Prakasam,517,Korisapadu,5477,18119,1505,32753
01-04-2021,Andhra Pradesh,28,Prakasam,517,Kothapatnam,5478,11447,4367,39001
01-04-2021,Andhra Pradesh,28,Prakasam,517,Kurichedu,5479,6456,2403,35561
01-04-2021,Andhra Pradesh,28,Prakasam,517,Lingasamudram,5480,8720,1159,31310
01-04-2021,Andhra Pradesh,28,Prakasam,517,Maddi Padu,5481,19552,1599,34478
01-04-2021,Andhra Pradesh,28,Prakasam,517,Markapur,5482,13823,736,39755
01-04-2021,Andhra Pradesh,28,Prakasam,517,Marripudi,5483,11675,638,33445
01-04-2021,Andhra Pradesh,28,Prakasam,517,Martur,5484,19846,4462,55998
01-04-2021,Andhra Pradesh,28,Prakasam,517,Mundlamur,5485,16014,2158,44563
01-04-2021,Andhra Pradesh,28,Prakasam,517,Naguluppalapadu,5486,25467,3170,44838
01-04-2021,Andhra Pradesh,28,Prakasam,517,Ongole,5487,8264,453,22702
01-04-2021,Andhra Pradesh,28,Prakasam,517,P.C.Palli,5491,8992,736,30809
01-04-2021,Andhra Pradesh,28,Prakasam,517,Pamur,5488,10698,1802,48166
01-04-2021,Andhra Pradesh,28,Prakasam,517,Parchoor,5489,15137,3803,40255
01-04-2021,Andhra Pradesh,28,Prakasam,517,Pedaaraveedu,5490,13243,1496,31165
01-04-2021,Andhra Pradesh,28,Prakasam,517,Podili,5492,16609,2693,66715
01-04-2021,Andhra Pradesh,28,Prakasam,517,Ponnaluru,5493,8454,814,36511
01-04-2021,Andhra Pradesh,28,Prakasam,517,Pullalacheruvu,5494,15671,9595,31909
01-04-2021,Andhra Pradesh,28,Prakasam,517,Racharla,5495,5744,471,31839
01-04-2021,Andhra Pradesh,28,Prakasam,517,Santhamaguluru,5496,13675,3342,50567
01-04-2021,Andhra Pradesh,28,Prakasam,517,Santhanuthalapadu,5497,15050,1257,33401
01-04-2021,Andhra Pradesh,28,Prakasam,517,Singarayakonda,5498,8642,10968,50796
01-04-2021,Andhra Pradesh,28,Prakasam,517,Tallur,5501,12321,1533,37517
01-04-2021,Andhra Pradesh,28,Prakasam,517,Tangutur,5499,26149,1843,41618
01-04-2021,Andhra Pradesh,28,Prakasam,517,Tarlupadu,5500,8760,288,27845
01-04-2021,Andhra Pradesh,28,Prakasam,517,Tripuranthakam,5502,12852,2050,48126
01-04-2021,Andhra Pradesh,28,Prakasam,517,Ulavapadu,5503,13393,9071,35265
01-04-2021,Andhra Pradesh,28,Prakasam,517,V.V.Palem,5506,13745,1009,30302
01-04-2021,Andhra Pradesh,28,Prakasam,517,Veligandla,5504,10999,324,28358
01-04-2021,Andhra Pradesh,28,Prakasam,517,Vetapalem,5505,5769,8573,67647
01-04-2021,Andhra Pradesh,28,Prakasam,517,Yerragonda Palem,5508,24545,7981,33478
01-04-2021,Andhra Pradesh,28,Prakasam,517,Zarugumalli,5509,15629,1789,29727
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Allur,5372,12137,12253,35912
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Anantasagaram,5373,9981,2767,30019
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Anumasamudrampeta,5374,4434,1385,27741
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Atmakur,5375,10886,2372,22322
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Balayapalli,5376,12650,4931,20457
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Bogole,5377,13017,5320,34318
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Buchireddy Palem,5378,10424,6056,27562
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Chejerla,5379,8084,2499,27148
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Chillakur,5380,14093,7304,31368
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Chittamur,5381,16855,6607,20344
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Dagadarthi,5382,10960,4044,24095
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Dakkili,5383,12691,5439,26027
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Doravarisatram,5384,15635,5129,16188
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Duttalur,5385,6336,727,22871
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Gudur,5386,15714,9145,31998
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Indukurpet,5387,13002,7676,45340
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Jaladanki,5388,13337,5504,31004
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Kaligiri,5389,10269,2115,35103
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Kaluvoya,5390,12695,4538,31682
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Kavali,5391,12876,4111,38793
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Kodavalur,5392,14596,9680,29857
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Kondapuram,5393,10020,1526,30174
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Kota,5394,16973,9105,32203
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Kovur,5395,17331,13315,59370
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Manubolu,5396,12707,4790,24596
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Marripadu,5397,10425,1456,33509
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Muthukuru,5398,14129,7862,44233
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Naidupeta,5399,15184,6070,15200
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Nellore,5400,10200,6130,25847
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Ozili,5401,11610,6169,18096
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Pellakur,5402,14089,4362,16643
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Podalakur,5403,14513,7873,48016
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Rapur,5404,15529,7862,26496
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Sangam,5405,9215,5243,30279
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Seetha Ramapuram,5406,4653,973,19107
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Sullurpet,5407,14471,3724,16925
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Sydapuram,5408,14214,8343,24994
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Tada,5409,15441,2960,32251
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Thotapalligudur,5410,11979,6614,32885
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Udayagiri,5411,5365,1218,32809
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Vakadu,5412,16142,5920,19159
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Varikuntapadu,5413,8266,1506,26554
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Venkatachalam,5414,18256,9491,38204
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Venkatagiri,5415,9812,4199,16479
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Vidavalur,5416,9971,8797,38653
01-04-2021,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Vinjamur,5417,6375,3479,41641
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Amadalavalasa,5543,5388,82,45483
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Bhamini,5544,9143,11882,28078
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Burja,5545,6743,1568,38872
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Etcherla,5546,9540,518,98311
01-04-2021,Andhra Pradesh,28,Srikakulam,519,G.Sigadam,5547,7879,590,58224
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Gara,5548,4722,281,80987
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Hiramandalam,5549,6849,7423,43636
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Ichapuram,5550,1463,821,60737
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Jalumuru,5551,5593,494,58643
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Kanchili,5552,3989,9746,62803
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Kavity,5553,1734,329,83294
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Kotabommali,5554,6400,1002,74729
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Kotturu,5555,11511,12259,61863
01-04-2021,Andhra Pradesh,28,Srikakulam,519,L N Peta,5556,4788,1967,39345
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Laveru,5557,11032,652,63501
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Mandasa,5558,5768,13085,73184
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Meliaputti,5559,4967,15789,42753
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Nandigam,5560,7222,4110,50323
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Narasannapeta,5561,5914,315,76352
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Palakonda,5562,7964,2775,37934
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Palasa,5563,2594,3425,38481
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Pathapatnam,5564,10483,12550,63053
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Polaki,5565,3577,157,70269
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Ponduru,5566,7215,520,76916
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Rajam,5567,6503,517,63246
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Ranastalam,5568,10479,207,83886
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Regidi Amadalavalasa,5569,8625,942,83047
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Santhabommali,5570,5031,87,71135
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Santhakavity,5571,7535,144,77111
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Saravakota,5572,5446,6616,44492
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Sarubujjli,5573,4352,556,29972
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Seethampeta,5574,1641,64997,3048
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Sompeta,5575,4535,1439,94230
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Srikakulam,5576,5314,327,83646
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Tekkali,5577,10024,3987,69513
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Vajrapu Kotturu,5578,1384,88,77386
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Vangara,5579,6818,2419,38844
01-04-2021,Andhra Pradesh,28,Srikakulam,519,Veeraghattam,5580,13747,6887,52378
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Anakapalli,5582,5221,1305,88206
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Anandapuram,5583,5154,1119,55538
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Anathagiri,5584,794,45563,2127
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Arakuvalley,5585,310,56439,4066
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Atchutapuram,5581,4070,191,80009
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Bheemunipatnam,5586,3552,11,39885
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Butchayyapeta,5587,5982,242,64311
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Cheedikada,5588,4114,3948,47170
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Chintapalli,5589,543,72849,4514
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Chodavaram,5590,7560,522,81321
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Devarapalli,5591,3912,5779,50437
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Dumbriguda,5592,0,49839,895
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,G.K.Veedhi,5596,388,67097,3347
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,G.Madugula,5593,0,56438,664
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Golugonda,5595,7557,5944,39560
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Hukumpeta,5597,74,51549,867
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,K.Kotapadu,5598,2975,721,57598
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Kasimkota,5599,5155,138,71452
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Kotavuratla,5600,8002,1689,48607
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Koyyuru,5601,896,44064,8875
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Madugula,5602,7168,11623,60798
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Makavarapalem,5603,5692,132,53489
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Munagapaka,5604,4316,402,51072
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Munchingiputtu,5605,65,45619,2997
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Nakkapalli,5606,9342,806,80018
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Narsipatnam,5607,2965,193,29169
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Nathavaram,5608,11432,5752,51128
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Paderu,5609,440,49496,7675
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Padmanabham,5610,6258,274,48367
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Paravada,5611,1937,83,47715
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Payakarao Peta,5612,17752,350,77187
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Pedabayalu,5613,3,48906,1238
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Pendurthi,5615,2472,155,27937
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Rambilli,5616,3456,62,45398
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Ravikamatham,5617,4644,4067,64878
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Rolugunta,5618,4782,2576,42332
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,S.Rayavaram,5619,9467,115,72074
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Sabbavaram,5620,4448,774,64356
01-04-2021,Andhra Pradesh,28,Visakhapatanam,520,Yelamanchili,5622,2162,227,22265
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Badangi,5623,6670,1657,44465
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Balijipeta,5624,8663,1560,62680
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Bhogapuram,5625,4005,99,62818
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Bobbili,5626,9736,3392,58958
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Bondapalli,5627,6673,1707,47201
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Cheepurupalli,5628,6300,533,61250
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Dattirajeru,5629,6956,853,51793
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Denkada,5630,7320,275,51801
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,G.L.Puram,5635,2684,47616,4469
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Gajapatinagaram,5631,5962,773,55111
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Gantyada,5632,8335,2231,60981
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Garividi,5633,4765,1144,62956
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Garugubilli,5634,6625,1610,44345
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Gurla,5636,5771,1393,62546
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Jami,5637,7844,340,59807
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Jiyyammavalasa,5638,5136,14564,38219
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Komarada,5639,8183,19353,29901
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Kottavalasa,5640,6691,1857,65516
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Kurupam,5641,2518,41806,10839
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Lakkavarapukota,5642,4855,287,53761
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Makkuva,5643,6289,12294,36152
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Mentada,5644,5967,5452,38829
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Merakamuddidam,5645,6673,1491,56674
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Nellimarla,5646,6070,988,57869
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Pachipenta,5647,2819,21452,22703
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Parvathipuram,5648,7082,13758,53555
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Pusapatirega,5649,8510,449,68890
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Ramabhadrapuram,5650,5364,4847,44599
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Saluru,5651,4422,37037,19046
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Sitanagaram,5652,9102,1634,53073
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Srungavarapukota,5653,6815,6362,69309
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Therlam,5654,8829,1406,54833
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Vepada,5655,5958,4342,57244
01-04-2021,Andhra Pradesh,28,Vizianagaram,521,Vizianagaram,5656,3797,620,44581
01-04-2021,Andhra Pradesh,28,West Godavari,523,Achanta,5707,16364,272,43017
01-04-2021,Andhra Pradesh,28,West Godavari,523,Akiveedu,5708,4161,18,40466
01-04-2021,Andhra Pradesh,28,West Godavari,523,Attili,5709,10385,839,57657
01-04-2021,Andhra Pradesh,28,West Godavari,523,Bhimadole,5710,15725,480,52896
01-04-2021,Andhra Pradesh,28,West Godavari,523,Bhimavaram,5711,9583,420,69177
01-04-2021,Andhra Pradesh,28,West Godavari,523,Buttaigudem,5712,5676,36446,14279
01-04-2021,Andhra Pradesh,28,West Godavari,523,Chagallu,5713,15525,600,49057
01-04-2021,Andhra Pradesh,28,West Godavari,523,Chintalapudi,5714,32397,9832,56467
01-04-2021,Andhra Pradesh,28,West Godavari,523,D Tirumala,5717,23754,876,44497
01-04-2021,Andhra Pradesh,28,West Godavari,523,Denduluru,5715,19915,2340,49805
01-04-2021,Andhra Pradesh,28,West Godavari,523,Devarapalli,5716,26192,1514,50880
01-04-2021,Andhra Pradesh,28,West Godavari,523,Elamanchili,5718,23510,640,40548
