year,state_code,state_name,district_code,district_name,block_code,block_name,total_population,total_households,hh_non_farm_activities,total_shgs,total_shgs_accessed_bank_loans,total_hhs_mobilizedinto_pgs,anaemic_pregnant_women,anaemic_adolescent_girls,hh_kutcha_wall_roof,hhs_availing_benefits_PMUY,tot_area_irrigated,tot_area_unirrigated,num_vill_no_elec,num_vill_elec_1_4_hrs,num_vill_elec_4_8_hrs,num_vill_elec_8_12_hrs,num_vill_elec_mt_12_hrs,pop_all_weather_road,vill_all_weather_road,total_vill_rain_water_harvesting_system,total_bc_w_internet,total_villages,total_vill_survey_completed
2020,1,Jammu And Kashmir,627,Reasi,6938,Bamagh,29585,3666,233,13,0,5,101,96,2008,1243,478.87,1294,0,0,3,23,0,4903,6,10,0,29,29
2020,1,Jammu And Kashmir,627,Reasi,6939,Katra,19229,3425,756,136,59,99,15,2,1596,595,163.4,1272,0,0,1,5,0,14756,10,3,4,21,13
2020,1,Jammu And Kashmir,627,Reasi,6940,Panthal,13199,2412,578,3,0,20,27,29,367,380,638.11,564,0,0,0,4,0,10449,8,4,1,20,10
2020,1,Jammu And Kashmir,627,Reasi,6941,Thuroo,40314,7297,712,32,24,10,119,126,2691,427,4.07,14,0,0,0,9,0,3580,1,9,1,10,10
2020,1,Jammu And Kashmir,627,Reasi,6942,Jig Bagli,3359,877,123,0,0,0,19,34,138,182,11.15,25,0,2,0,0,0,0,0,0,1,13,2
2020,1,Jammu And Kashmir,627,Reasi,6943,Thakrakote,9049,1866,196,0,0,0,8,65,1595,394,37.769999999999996,773,0,0,6,10,0,1036,2,11,2,21,16
2020,1,Jammu And Kashmir,627,Reasi,6944,Gulab Garh,22316,4741,728,0,0,30,67,106,2070,540,4.94,9,0,8,2,1,0,2798,1,1,0,11,11
2020,1,Jammu And Kashmir,627,Reasi,6945,Chassana,88146,19240,2193,27,3,0,358,240,11289,3740,462.289,506,3,12,6,10,3,17807,6,3,0,31,31
2020,1,Jammu And Kashmir,621,Ramban,6946,Batote,27974,5079,1714,4,0,0,17,31,2326,2937,268.0,2665,1,0,1,14,1,17940,12,0,0,20,20
2020,1,Jammu And Kashmir,621,Ramban,6947,Rajgarh,11595,2980,195,0,0,0,43,37,711,695,2489.27,1786,0,0,6,2,0,0,0,0,0,8,8
2020,1,Jammu And Kashmir,621,Ramban,6948,Ukhral,43154,6946,1425,105,69,67,200,223,3749,1826,313.49,284,0,9,4,3,0,12014,4,0,0,16,16
2020,1,Jammu And Kashmir,621,Ramban,6949,Sangaldan,25135,4424,850,11,0,355,48,18,1508,688,493.1,1418,5,2,5,0,5,604,1,0,1,15,12
2020,1,Jammu And Kashmir,621,Ramban,6950,Gundi Dharam,10251,2378,30,214,1,1,0,0,1102,396,24.8,236,0,0,0,3,0,5694,2,3,0,4,4
2020,1,Jammu And Kashmir,621,Ramban,6951,Gandhri,29686,3205,523,0,0,0,2,20,880,204,541.43,1031,0,0,6,5,0,2053,1,11,0,11,11
2020,1,Jammu And Kashmir,621,Ramban,6952,Khari,36286,6398,1857,18,0,0,8,13,2015,1063,74.1,1395,0,4,8,0,0,0,0,0,0,12,12
2020,1,Jammu And Kashmir,12,Rajouri,6953,Budhal New,46059,7333,1359,29,6,290,185,128,2479,1586,390.77,2308,0,1,0,10,0,17750,4,2,0,11,11
2020,1,Jammu And Kashmir,12,Rajouri,6954,Khawas,63157,10358,2217,22,14,54,236,162,5776,4564,432.29999999999995,2343,1,0,6,12,1,33895,9,11,0,19,19
2020,1,Jammu And Kashmir,12,Rajouri,6955,Panjgrian,26591,5610,2677,41,2,81,207,206,1648,993,497.2,1678,0,0,3,4,0,13961,10,17,0,17,17
2020,1,Jammu And Kashmir,12,Rajouri,6956,Qila Darhal,29584,5719,831,0,0,0,15,12,1689,3048,25.599999999999998,2396,0,0,3,11,0,17539,7,5,1,16,16
2020,1,Jammu And Kashmir,12,Rajouri,6957,Moughla,37361,8591,742,135,116,586,76,61,5062,1782,192.8,1021,1,0,1,13,1,18741,7,8,1,17,17
2020,1,Jammu And Kashmir,12,Rajouri,6958,Seri,25685,4964,639,52,50,124,38,32,1249,1729,161.9,2568,1,0,1,13,1,16923,7,8,4,15,15
2020,1,Jammu And Kashmir,12,Rajouri,6959,Dhangri,43278,8200,2038,21,3,20,67,36,2437,1925,514.6,1421,0,0,3,20,0,20965,13,16,2,23,23
2020,1,Jammu And Kashmir,12,Rajouri,6960,Siot,27755,5202,1513,6,5,0,15,5,1459,2692,526.45,1118,0,0,0,10,0,21203,9,6,2,12,12
2020,1,Jammu And Kashmir,12,Rajouri,6961,Lamberi,20731,4327,1416,11,6,20,45,33,1195,1710,924.16,1463,0,0,0,10,0,16877,9,9,1,11,11
2020,1,Jammu And Kashmir,12,Rajouri,6962,Planger,37874,6882,734,3,3,3,153,157,1575,1401,623.5400000000001,1807,0,3,2,8,0,28110,12,13,7,19,18
2020,1,Jammu And Kashmir,7,Kathua,6968,Duggain,19991,3526,288,30,0,0,111,58,2261,1306,0.0,1691,0,0,2,4,0,6072,2,3,0,9,9
2020,1,Jammu And Kashmir,7,Kathua,6969,Baggan,17656,2561,231,0,0,0,37,33,1650,1119,3.67,1173,0,0,2,5,0,1960,1,2,0,7,7
2020,1,Jammu And Kashmir,7,Kathua,6970,Bhoond,27229,5116,795,146,122,107,185,221,635,407,119.48,441,1,0,2,2,1,10248,3,2,1,11,11
2020,1,Jammu And Kashmir,7,Kathua,6971,Mahanpur,29259,6222,1150,163,133,362,18,51,1300,848,191.04,2892,0,0,1,5,0,18718,12,15,13,19,19
2020,1,Jammu And Kashmir,7,Kathua,6972,Dhar Mahanpur,12759,2397,96,104,98,14,99,202,1169,820,5.0,909,0,0,0,0,0,0,0,0,0,6,6
2020,1,Jammu And Kashmir,7,Kathua,6973,Mandli,18397,3679,743,0,0,0,83,181,921,919,633.0,869,0,0,4,7,0,8417,5,4,0,11,11
2020,1,Jammu And Kashmir,7,Kathua,6974,Nagrota Gujroo,36506,6669,1451,0,0,0,88,197,1424,2771,165.47,3129,0,0,2,2,0,23333,10,8,2,18,15
2020,1,Jammu And Kashmir,7,Kathua,6975,Keerian Gangyal,32044,7000,1842,34,26,111,34,62,1066,1437,1635.6200000000001,2501,2,0,6,13,2,22117,30,7,1,44,44
2020,1,Jammu And Kashmir,7,Kathua,6976,Nagri,29340,5581,981,0,0,0,109,316,589,2080,3392.85,22,0,0,1,11,0,29340,50,1,6,50,50
2020,1,Jammu And Kashmir,7,Kathua,6977,Dinga Amb,29673,5737,1370,2,1,0,15,102,655,1758,95.3,1350,1,0,1,9,1,15599,8,3,2,16,16
2020,1,Jammu And Kashmir,7,Kathua,6978,Marheen,72782,13999,3148,29,13,1,38,155,1062,3043,7869.3099999999995,2183,0,0,2,61,0,57812,86,6,4,107,107
2020,1,Jammu And Kashmir,5,Jammu,6979,Kharah Balli,17911,3637,347,3,0,2,121,553,850,13,16.8,1222,5,0,0,9,5,4257,5,1,0,18,18
2020,1,Jammu And Kashmir,5,Jammu,6980,Pragwal,18537,4473,346,52,15,10,2,2,444,690,1011.21,704,0,0,0,24,0,18532,23,0,0,24,24
2020,1,Jammu And Kashmir,5,Jammu,6981,Mathwar,31994,5529,1416,60,26,51,27,0,986,359,368.0,1408,0,0,2,13,0,25319,17,11,1,20,20
2020,1,Jammu And Kashmir,5,Jammu,6982,Suchetgarh,63783,14334,2705,0,0,0,127,123,2048,1455,8200.45328,699,6,2,2,50,6,55325,70,2,3,90,89
2020,1,Jammu And Kashmir,4,Doda,6983,Kastigarh,24930,5476,957,4,0,3,108,123,3250,1117,188.4,2632,0,2,3,6,0,13133,5,6,0,12,11
2020,1,Jammu And Kashmir,4,Doda,6984,Khellani,13050,3288,304,26,17,3,6,25,847,807,206.0,576,0,0,0,7,0,5357,5,1,1,11,11
2020,1,Jammu And Kashmir,4,Doda,6985,Chiralla,28101,4233,647,0,0,0,63,126,2577,1286,62.400000000000006,2791,0,0,10,29,0,6970,8,6,2,40,40
2020,1,Jammu And Kashmir,4,Doda,6986,Kahara,28376,7478,607,0,0,2,30,20,4616,555,238.478,614,2,14,10,3,2,14174,11,4,0,30,29
2020,1,Jammu And Kashmir,4,Doda,6987,Bhalla,31132,6463,684,134,87,121,45,4,2359,2149,1662.1499999999999,2873,1,0,2,51,1,7409,18,16,0,61,61
2020,1,Jammu And Kashmir,4,Doda,6988,Dali Udhyanpur,12828,2396,842,17,17,4,23,14,786,942,12.35,1780,0,0,0,5,0,0,0,0,0,12,5
2020,1,Jammu And Kashmir,4,Doda,6989,Changa,35395,8244,1095,4,4,0,32,62,3270,1522,335.8,1334,0,1,10,17,0,3046,2,1,0,28,28
2020,1,Jammu And Kashmir,4,Doda,6990,Jakyas,15811,3314,484,9,0,10,37,13,739,235,5.140000000000001,1064,0,0,3,10,0,4900,3,1,1,13,13
2020,1,Jammu And Kashmir,4,Doda,6991,Chilli Pingal,14903,2801,334,9,0,0,65,95,1905,667,97.0,676,0,0,4,4,0,0,0,4,2,8,8
2020,1,Jammu And Kashmir,8,Kupwara,6992,Keran,7366,1169,576,0,0,8,13,10,425,100,19.2,26,3,3,1,0,3,0,0,0,0,7,7
2020,1,Jammu And Kashmir,8,Kupwara,6993,Meliyal,29525,3778,1257,1,0,0,52,91,674,595,474.0,317,0,2,5,5,0,25508,10,0,0,12,12
2020,1,Jammu And Kashmir,8,Kupwara,6994,Reddi Chowkibal,27902,3434,1023,9,3,0,30,92,430,1054,478.0,540,2,3,4,3,2,19288,7,1,0,12,12
2020,1,Jammu And Kashmir,8,Kupwara,6995,Qadirabad,52562,7521,1286,382,75,30,183,269,1693,1907,1276.78,574,1,1,20,0,1,50640,20,0,0,22,22
2020,1,Jammu And Kashmir,8,Kupwara,6996,Drugmulla,37370,5004,1633,91,72,436,67,71,682,1697,679.61,346,0,0,2,13,0,37370,15,1,1,15,15
2020,1,Jammu And Kashmir,8,Kupwara,6997,Nutnoosa,28427,4409,1344,42,24,78,106,343,971,1410,982.4,1345,0,1,8,2,0,22537,8,5,1,11,11
2020,1,Jammu And Kashmir,8,Kupwara,6998,Hayhama,49134,6848,1559,70,48,101,272,159,2435,2916,1050.95,923,0,10,10,1,0,29795,14,0,0,21,21
2020,1,Jammu And Kashmir,8,Kupwara,6999,Machil,21150,3854,624,5,2,17,75,122,1958,653,196.97,1127,7,3,0,0,7,10643,5,2,0,10,10
2020,1,Jammu And Kashmir,8,Kupwara,7000,Tarathpora,27444,4431,716,116,53,293,12,6,670,1879,902.0,284,0,2,18,0,0,25448,17,9,1,20,20
2020,1,Jammu And Kashmir,8,Kupwara,7001,Magam,24819,3808,572,56,21,62,48,117,1008,1371,13.0,54,0,8,10,0,0,16094,9,5,1,19,19
2020,1,Jammu And Kashmir,8,Kupwara,7002,Handwara,32241,6213,1098,2,0,0,125,137,1213,2952,988.47,1176,0,4,20,0,0,29641,22,11,0,24,24
2020,1,Jammu And Kashmir,8,Kupwara,7003,Mawar Kalamabad,51289,8370,1577,0,0,63,222,250,2455,3684,1903.8899999999999,1644,0,18,16,3,0,45517,31,8,0,37,37
2020,1,Jammu And Kashmir,8,Kupwara,7004,Qaziabad Supernagama,55633,8306,1343,8,0,8,151,321,1813,3653,1829.47,2369,0,0,36,10,0,51158,43,4,0,46,46
2020,1,Jammu And Kashmir,3,Baramulla,7006,Bijhama,24272,4361,411,42,0,180,5,8,467,601,1822.45,359,0,0,12,1,0,16966,10,0,0,13,13
2020,1,Jammu And Kashmir,3,Baramulla,7007,Chandil Wangam,21196,2125,565,24,0,0,21,61,187,1096,278.84,257,0,5,2,3,0,18094,7,0,0,10,10
2020,1,Jammu And Kashmir,3,Baramulla,7008,Hardaboora,23738,4031,828,124,52,27,20,0,322,1939,705.64,579,0,1,15,0,0,23738,16,0,3,16,16
2020,1,Jammu And Kashmir,3,Baramulla,7009,Kandi Rafiabad,10784,1429,86,34,16,16,17,32,418,456,274.6,181,0,19,1,0,0,9919,18,7,0,20,20
2020,1,Jammu And Kashmir,3,Baramulla,7010,Khaipora,15646,2698,328,18,8,1,24,31,266,826,1301.74,1438,0,0,19,5,0,15646,24,0,0,24,24
2020,1,Jammu And Kashmir,3,Baramulla,7011,Lalpora,24910,4980,759,105,69,155,43,505,261,1893,970.1,338,0,1,9,4,0,23310,13,0,0,14,14
2020,1,Jammu And Kashmir,3,Baramulla,7012,Nadihal,40926,6053,1549,137,49,141,20,43,631,1865,1035.0,1792,0,4,0,10,0,40926,17,1,4,17,17
2020,1,Jammu And Kashmir,3,Baramulla,7013,Narwah,45948,7525,994,214,34,78,54,108,207,3415,492.4575,448,0,0,1,17,0,45948,22,0,2,22,22
2020,1,Jammu And Kashmir,3,Baramulla,7014,Noorkah,26354,4269,567,116,39,180,62,113,765,340,441.85,628,0,1,1,8,0,6390,5,0,1,16,16
2020,1,Jammu And Kashmir,3,Baramulla,7015,Paranpeela,58797,10288,1614,39,15,32,152,445,2546,2263,764.54,742,2,7,11,8,2,26219,11,1,2,30,30
2020,1,Jammu And Kashmir,3,Baramulla,7016,Sangrama,53166,7919,1355,108,20,203,71,50,394,2992,1394.4377,1044,0,0,7,11,0,52116,18,0,1,19,19
2020,1,Jammu And Kashmir,3,Baramulla,7017,Sherabad Khore,35186,5416,1393,111,102,164,82,194,300,1435,773.7,303,0,2,9,4,0,32966,14,0,1,15,15
2020,1,Jammu And Kashmir,3,Baramulla,7018,Tujjar Sharief,52619,8066,2440,11,9,28,46,104,816,801,1069.75,739,0,9,10,0,0,32669,12,3,3,19,19
2020,1,Jammu And Kashmir,3,Baramulla,7019,Wailoo,21435,3381,426,16,12,30,80,268,269,601,945.4,285,0,0,8,6,0,18655,12,0,0,14,14
2020,1,Jammu And Kashmir,1,Anantnag,7020,Bijibehara,98619,14185,1775,4,4,65,189,205,489,2301,4368.61,3240,0,0,22,17,0,96009,42,1,4,45,45
2020,1,Jammu And Kashmir,1,Anantnag,7021,Chathergul,41785,9145,1602,59,38,5,135,554,1000,1312,1082.6599999999999,549,0,6,7,0,0,19145,9,6,3,16,16
2020,1,Jammu And Kashmir,1,Anantnag,7022,Hiller Shahabad,40074,5231,1788,171,71,484,42,58,522,318,1006.1800000000001,565,0,0,9,6,0,31245,13,0,1,16,15
2020,1,Jammu And Kashmir,1,Anantnag,7032,Vessu,28555,5292,699,9,5,0,26,62,142,1150,704.12,214,0,0,6,8,0,26166,13,1,2,14,14
2020,1,Jammu And Kashmir,1,Anantnag,7033,Verinag,47392,7327,1232,274,134,1168,222,253,2128,2485,1309.5,1263,0,0,12,8,0,43442,17,7,0,20,20
2020,1,Jammu And Kashmir,1,Anantnag,7034,Pahalgam,53837,9058,2047,51,24,70,246,824,2550,1560,1204.11,1085,0,7,12,14,0,33639,21,3,1,34,33
2020,1,Jammu And Kashmir,1,Anantnag,7035,Larnoo,70732,8763,1916,106,104,0,533,34,1488,456,522.0,1360,0,0,0,21,0,51582,15,0,0,22,22
2020,1,Jammu And Kashmir,1,Anantnag,7036,Sagam,40280,8293,1136,138,105,724,160,420,986,2203,1819.12,819,2,2,12,5,2,36437,17,8,3,21,21
2020,1,Jammu And Kashmir,5,Jammu,7037,Miran Sahib,83948,17096,6341,2,0,0,209,214,1040,1904,3569.0213999999996,468,0,2,1,25,0,70587,39,8,10,46,46
2020,1,Jammu And Kashmir,624,Samba,7051,Bari Brahmana,16936,3633,311,27,10,55,21,16,299,859,343.87,970,0,2,1,4,0,7718,5,3,0,11,11
2020,1,Jammu And Kashmir,13,Srinagar,7087,Qamarwari,4319,713,100,0,0,0,0,0,54,0,117.0,35,0,2,0,0,0,2591,1,0,0,2,2
2020,1,Jammu And Kashmir,11,Pulwama,7088,Ichegoza,25623,4385,475,0,0,0,31,82,1005,1142,939.8,710,0,4,4,4,0,20093,9,1,0,12,12
2020,3,Punjab,27,Amritsar,210,Ajnala,163257,30455,8117,8,5,8,103,46,81,1360,28748.8,3160,10,1,0,46,10,146775,157,9,50,195,195
2020,3,Punjab,27,Amritsar,212,Chogawan,168916,28862,11839,34,33,8,239,354,288,1996,29143.5,810,2,0,0,67,2,155132,105,9,16,121,121
2020,3,Punjab,27,Amritsar,215,Harshe Chhina,113415,20464,8255,136,83,36,106,5,291,982,18783.27,99,1,0,0,45,1,107295,76,21,20,88,88
2020,3,Punjab,27,Amritsar,216,Jandiala Guru,148592,20198,7907,4,2,4,621,202,859,117,20357.65,778,0,0,1,0,0,135002,55,1,25,64,64
2020,3,Punjab,27,Amritsar,218,Majitha,162362,31019,15451,0,0,8,28,22,416,2,27772.00274,611,0,0,0,54,0,160524,118,71,35,122,122
2020,3,Punjab,27,Amritsar,221,Rayya,185929,38010,18115,15,4,52,498,285,356,3561,31005.47,85,0,1,36,66,0,184625,102,9,55,106,106
2020,3,Punjab,27,Amritsar,223,Tarsikka,203569,28039,5601,99,7,80,160,108,315,3112,10983.03,283,0,0,2,72,0,197714,88,42,47,95,95
2020,3,Punjab,27,Amritsar,225,Verka,204041,33707,6626,5,0,20,57,8,1159,457,2981.4678799999997,803,3,0,1,7,3,170015,72,20,27,91,91
2020,3,Punjab,27,Amritsar,6621,Attari,141343,24905,7192,0,0,0,958,170,145,211,26570.97,187,1,0,0,11,1,141343,74,28,13,74,74
2020,3,Punjab,28,Bathinda,226,Bathinda,101430,18203,7547,154,5,279,365,6,168,6140,27739.199999999997,37,0,0,0,0,0,101430,33,0,24,33,33
2020,3,Punjab,28,Bathinda,227,Bhagta Bhaika,70789,13481,4185,159,0,30,391,0,190,2364,15086.0,3278,0,0,0,0,0,57762,25,8,7,29,29
2020,3,Punjab,28,Bathinda,228,Maur,80578,15114,6549,116,108,1018,52,12,42,670,21384.510000000002,1763,0,0,0,5,0,80578,33,2,18,33,33
2020,3,Punjab,28,Bathinda,229,Nathana,180699,19729,8521,8,3,48,31,75,534,2932,30668.313299999998,645,0,0,0,0,0,175893,33,1,11,36,36
2020,3,Punjab,28,Bathinda,230,Phul,49410,8665,2975,105,29,14,157,600,304,1414,15144.599999999999,103,0,0,0,0,0,48060,24,4,7,25,25
2020,3,Punjab,28,Bathinda,231,Rampura,78656,14411,6945,83,1,0,115,258,128,2399,19667.21,222,0,0,0,0,0,35276,10,0,19,31,31
2020,3,Punjab,28,Bathinda,232,Sangat,130043,24547,8741,73,38,10,70,7,523,3483,41610.94,2936,0,0,0,1,0,130043,41,22,26,41,41
2020,3,Punjab,28,Bathinda,233,Talwandi Sabo,142816,24883,1932,118,4,3,871,4,504,558,36372.47,219,0,0,0,4,0,128451,43,1,14,50,50
2020,3,Punjab,28,Bathinda,7333,Goniana,135279,25251,9413,44,0,159,391,38,167,2970,33858.3,300,1,0,0,2,1,123623,36,30,16,41,41
2020,3,Punjab,29,Faridkot,234,Faridkot,227321,43452,6388,164,17,1758,1267,223,1146,2465,44588.11,670,1,0,2,4,1,164027,90,53,30,132,132
2020,3,Punjab,29,Faridkot,235,Kot Kapura,118415,21631,8275,73,8,149,276,662,187,4429,26886.05,3623,0,0,0,6,0,67385,31,21,6,53,53
2020,3,Punjab,29,Faridkot,7091,Jaitu,189652,33802,5904,102,20,96,1266,2869,320,1572,42691.632,696,1,5,3,6,1,124157,50,22,27,74,74
2020,3,Punjab,30,Fatehgarh Sahib,236,Amloh,105901,20802,9461,52,3,64,332,123,1602,3171,17547.89,1854,0,0,0,7,0,96037,89,33,19,97,97
2020,3,Punjab,30,Fatehgarh Sahib,237,Bassi Pathana,71741,14058,5734,228,207,405,560,284,430,1539,8469.91,459,1,0,0,27,1,57106,68,26,10,90,89
2020,3,Punjab,30,Fatehgarh Sahib,238,Khamano,82691,16224,8267,140,106,82,257,570,917,2649,9885.0,578,1,0,0,5,1,78016,69,28,18,73,73
2020,3,Punjab,30,Fatehgarh Sahib,239,Khera,82107,14522,7135,179,59,799,77,75,2398,1322,13466.698999999999,1904,0,0,0,12,0,65438,70,40,11,91,91
2020,3,Punjab,30,Fatehgarh Sahib,240,Sirhind,96253,19431,5965,178,8,8,346,765,1137,911,24358.15,213,0,0,2,28,0,68973,77,12,16,104,104
2020,3,Punjab,31,Firozepur,243,Firozpur,228094,44234,10542,205,90,55,349,218,3604,10816,32849.45,1283,2,1,1,13,2,200863,186,78,42,216,216
2020,3,Punjab,31,Firozepur,244,Ghall Khurd,189144,38740,9067,656,133,598,568,359,3292,7900,32672.109999999997,910,1,1,0,6,1,182068,119,74,35,131,127
2020,3,Punjab,31,Firozepur,245,Guru Har Sahai,126010,22443,2696,862,199,408,683,758,1502,5004,19736.059999999998,2200,0,0,1,19,0,109954,98,68,8,121,114
2020,3,Punjab,31,Firozepur,248,Makhu,106837,21545,1097,56,27,15,93,133,883,262,26342.510000000002,4365,33,0,17,47,33,23111,29,20,15,145,145
2020,3,Punjab,31,Firozepur,249,Mamdot,126699,26759,4822,416,158,275,745,490,2842,6739,25086.989999999998,1687,5,0,3,28,5,101465,123,55,23,164,164
2020,3,Punjab,31,Firozepur,250,Zira,208170,24610,3994,300,126,85,821,624,407,1373,27725.9,1494,2,0,0,42,2,173604,91,78,15,121,121
2020,3,Punjab,32,Gurdaspur,252,Batala,186215,31863,11905,28,0,0,20,0,462,6,28251.25,77,0,0,0,1,0,183905,154,1,0,156,156
2020,3,Punjab,32,Gurdaspur,253,Dera Baba Nanak,221411,20032,4613,238,46,151,1112,2021,1376,94,5263.2300000000005,7559,0,0,1,0,0,181325,101,39,13,154,152
2020,3,Punjab,32,Gurdaspur,254,Dhariwal,152123,30717,8679,176,24,1446,433,124,1705,1108,10006.0,1036,0,0,0,0,0,127166,83,55,14,117,117
2020,3,Punjab,32,Gurdaspur,256,Dinanagar,125542,24607,12432,217,50,59,152,428,875,599,7809.1900000000005,1464,2,2,2,16,2,75404,86,3,8,153,153
2020,3,Punjab,32,Gurdaspur,257,Dorangla,64010,11061,4377,229,110,185,167,144,488,1370,6894.47,824,2,0,0,34,2,54525,68,40,11,92,92
2020,3,Punjab,32,Gurdaspur,258,Fatehgarh Churian,160007,26483,9641,70,4,69,247,283,544,169,13316.0,950,2,1,1,6,2,135758,85,8,19,107,107
2020,3,Punjab,32,Gurdaspur,259,Gurdaspur,226957,40644,9195,52,0,2,85,60,359,2474,23233.0,2563,1,0,5,176,1,160296,128,1,26,206,206
2020,3,Punjab,32,Gurdaspur,260,Kahnuwan,158874,28343,9210,38,5,208,200,132,289,1859,26353.0,1633,2,0,4,23,2,151519,162,68,7,174,174
2020,3,Punjab,32,Gurdaspur,261,Kalanaur,101397,17902,6209,213,42,93,280,407,410,0,18607.0,945,8,0,57,21,8,97758,98,13,48,115,114
2020,3,Punjab,32,Gurdaspur,264,Qadian,134476,25787,5056,99,93,4482,52,0,151,91,23599.0,0,4,0,0,19,4,132750,84,1,6,91,89
2020,3,Punjab,32,Gurdaspur,265,Sri Hargobindpur,151390,27839,1129,351,20,196,18,6,641,836,26833.78,81,1,0,1,82,1,120371,87,0,27,117,117
2020,3,Punjab,33,Hoshiarpur,267,Bhunga,163180,31452,4134,172,100,126,1448,211,1065,2370,18251.940000000002,4857,0,0,0,164,0,149044,184,62,26,207,207
2020,3,Punjab,33,Hoshiarpur,268,Dasuya,142346,27285,2513,674,619,17,551,1097,1043,2961,20746.239999999998,3134,0,2,6,145,0,122761,164,48,28,198,198
2020,3,Punjab,33,Hoshiarpur,269,Garhshankar,174424,35472,16025,68,2,74,289,1715,956,4695,15281.493,3250,1,0,0,22,1,147792,129,17,24,150,150
2020,3,Punjab,33,Hoshiarpur,270,Hajipur,99209,19501,9050,13,0,10,10,0,921,796,11235.0,2044,0,0,0,0,0,98279,106,64,2,108,108
2020,3,Punjab,33,Hoshiarpur,271,Hoshiarpur-I,171588,35672,19579,14,2,8,83,68,694,3759,17643.12711,472,0,0,0,20,0,169447,203,7,12,207,207
2020,3,Punjab,33,Hoshiarpur,272,Hoshiarpur-Ii,165031,33160,17183,92,6,106,243,53,909,2601,9883.16,2322,2,0,1,24,2,141565,115,4,54,137,137
2020,3,Punjab,33,Hoshiarpur,273,Mahilpur,150796,31982,14793,69,11,127,66,15,381,7145,19090.5102,6429,2,0,0,34,2,140064,155,55,25,171,171
2020,3,Punjab,33,Hoshiarpur,274,Mukerian,139810,28104,6855,11,0,0,652,3858,468,2844,17105.230000000003,1179,0,0,2,86,0,114920,123,21,15,151,151
2020,3,Punjab,33,Hoshiarpur,275,Talwara,94649,20326,5207,97,3,106,624,1817,2221,6051,582.345,1790,0,0,0,2,0,89103,107,55,52,112,112
2020,3,Punjab,33,Hoshiarpur,276,Tanda,124859,27191,6265,3,1,30,319,763,229,1096,264.475,0,1,0,2,30,1,117666,111,102,58,130,130
2020,3,Punjab,34,Jalandhar,277,Adampur,113662,26131,150,83,24,50,49,852,1293,5545,15129.0,2996,0,0,0,4,0,90804,52,45,13,74,74
2020,3,Punjab,34,Jalandhar,278,Bhogpur,85796,17354,3824,139,21,198,223,157,1072,1690,6402.750000000001,1406,2,2,3,9,2,68190,64,7,8,83,83
2020,3,Punjab,34,Jalandhar,279,Jalandhar-West,161497,34620,1630,81,46,39,598,258,926,1184,12460.345,27,0,0,3,90,0,108785,90,35,47,147,147
2020,3,Punjab,34,Jalandhar,280,Jalandhar-East,125762,25406,14730,39,7,107,227,404,1044,4230,460.9548,291,0,0,0,0,0,125761,88,71,14,89,89
2020,3,Punjab,34,Jalandhar,281,Lohian,63858,12587,130,4,0,0,323,724,706,77,17675.0,474,0,0,0,5,0,50844,70,2,3,96,96
2020,3,Punjab,34,Jalandhar,282,Nakodar,118177,24688,12247,2,1,4,218,289,670,233,16155.199999999999,234,0,0,0,10,0,98161,74,41,26,100,100
2020,3,Punjab,34,Jalandhar,283,Nurmahal,79138,17772,6961,50,18,24,292,980,429,857,10182.890000000001,2205,0,0,0,45,0,55719,58,11,15,85,85
2020,3,Punjab,34,Jalandhar,284,Phillaur,169982,35465,26995,3,0,3,0,0,427,5225,35265.95,5162,0,0,0,0,0,169982,115,78,27,115,115
2020,3,Punjab,34,Jalandhar,285,Rurka Kalan,107300,19980,13725,36,20,32,346,403,122,4030,9907.630000000001,4055,1,0,0,12,1,105695,50,5,23,52,52
2020,3,Punjab,34,Jalandhar,286,Shahkot,96456,21239,699,638,506,131,281,307,1162,32,2624.4100000000003,151,1,2,5,79,1,67821,72,30,18,98,98
2020,3,Punjab,34,Jalandhar,6906,Mehatpur,65535,12673,2256,17,6,104,292,683,405,2269,2359.84,144,1,5,5,18,1,49165,43,25,8,59,59
2020,3,Punjab,35,Kapurthala,287,Dhilwan,111187,20641,6042,3,0,0,310,425,988,2995,9116.07,933,5,0,3,24,5,60208,44,6,12,116,116
2020,3,Punjab,35,Kapurthala,288,Kapurthala,139677,28391,3905,176,124,139,613,106,704,110,7764.28,1036,0,0,1,74,0,74723,85,2,31,173,173
2020,3,Punjab,35,Kapurthala,289,Nadala,94652,19549,5287,0,0,0,435,704,1208,643,13463.170000000002,64,1,1,11,20,1,92626,110,46,60,126,126
2020,3,Punjab,35,Kapurthala,290,Phagwara,135076,27586,2658,2,0,0,205,1568,301,1607,37540.9,166,23,0,2,84,23,114657,91,14,31,145,145
2020,3,Punjab,35,Kapurthala,291,Sultanpur Lodhi,117218,20882,2027,26,11,11,273,49,1230,608,9634.78,296,8,0,8,49,8,54074,68,19,1,262,262
2020,3,Punjab,36,Ludhiana,292,Dehlon,97404,18407,1566,0,0,0,75,0,0,230,9853.0,2,0,0,0,46,0,10157,6,0,5,46,46
2020,3,Punjab,36,Ludhiana,293,Doraha,115184,21696,44,119,34,112,282,201,566,730,5279.0,445,0,0,0,0,0,54275,29,2,26,66,66
2020,3,Punjab,36,Ludhiana,294,Jagraon,232204,45023,262,103,0,0,417,6059,520,27,35618.0,20976,0,0,0,8,0,229226,82,70,78,88,88
